lmax,repeat,stage,time_ms
3,9,2_convolution.aggregation_ms,0.03781612031161785
3,9,2_convolution.denominator_ms,0.009014038369059563
3,9,top_force_output_ms,6.521431030705571
3,9,model_total_ms,10.664682136848569
3,10,edge_length_norm_ms,0.029543880373239517
3,10,radial_basis_ms,0.0395879615098238
3,10,cutoff_ms,0.059162965044379234
3,10,radial_combine_ms,0.008394010365009308
3,10,spherical_harmonics_ms,0.20500714890658855
3,10,0_convolution.weight_nn_ms,0.07902993820607662
3,10,0_convolution.src_gather_ms,0.01202407293021679
3,10,0_convolution.message_tp_ms,0.11865305714309216
3,10,0_convolution.aggregation_ms,0.03742007538676262
3,10,0_convolution.denominator_ms,0.008296221494674683
3,10,1_convolution.weight_nn_ms,0.08220714516937733
3,10,1_convolution.src_gather_ms,0.013140030205249786
3,10,1_convolution.message_tp_ms,0.8668529335409403
3,10,1_convolution.aggregation_ms,0.045070890337228775
3,10,1_convolution.denominator_ms,0.009000999853014946
3,10,2_convolution.weight_nn_ms,0.08139200508594513
3,10,2_convolution.src_gather_ms,0.012455973774194717
3,10,2_convolution.message_tp_ms,0.1634550280869007
3,10,2_convolution.aggregation_ms,0.03791996277868748
3,10,2_convolution.denominator_ms,0.008665025234222412
3,10,top_force_output_ms,6.513494066894054
3,10,model_total_ms,10.503258090466261
3,11,edge_length_norm_ms,0.015682075172662735
3,11,radial_basis_ms,0.031145988032221794
3,11,cutoff_ms,0.05600391887128353
3,11,radial_combine_ms,0.008082017302513123
3,11,spherical_harmonics_ms,0.1905430108308792
3,11,0_convolution.weight_nn_ms,0.07758988067507744
3,11,0_convolution.src_gather_ms,0.011685071513056755
3,11,0_convolution.message_tp_ms,0.1186260487884283
3,11,0_convolution.aggregation_ms,0.036251964047551155
3,11,0_convolution.denominator_ms,0.008226139470934868
3,11,1_convolution.weight_nn_ms,0.07815007120370865
3,11,1_convolution.src_gather_ms,0.011836877092719078
3,11,1_convolution.message_tp_ms,0.8662289474159479
3,11,1_convolution.aggregation_ms,0.04235515370965004
3,11,1_convolution.denominator_ms,0.009562820196151733
3,11,2_convolution.weight_nn_ms,0.08015101775527
3,11,2_convolution.src_gather_ms,0.012295087799429893
3,11,2_convolution.message_tp_ms,0.1565979328006506
3,11,2_convolution.aggregation_ms,0.03841402940452099
3,11,2_convolution.denominator_ms,0.00902707688510418
3,11,top_force_output_ms,6.580984219908714
3,11,model_total_ms,10.59332606382668
3,12,edge_length_norm_ms,0.0167088583111763
3,12,radial_basis_ms,0.03543891943991184
3,12,cutoff_ms,0.05659717135131359
3,12,radial_combine_ms,0.0078580342233181
3,12,spherical_harmonics_ms,0.18850318156182766
3,12,0_convolution.weight_nn_ms,0.07763691246509552
3,12,0_convolution.src_gather_ms,0.011401018127799034
3,12,0_convolution.message_tp_ms,0.11815293692052364
3,12,0_convolution.aggregation_ms,0.036354875192046165
3,12,0_convolution.denominator_ms,0.008638948202133179
3,12,1_convolution.weight_nn_ms,0.07503689266741276
3,12,1_convolution.src_gather_ms,0.011417083442211151
3,12,1_convolution.message_tp_ms,0.8466930594295263
3,12,1_convolution.aggregation_ms,0.0402829609811306
3,12,1_convolution.denominator_ms,0.009262003004550934
3,12,2_convolution.weight_nn_ms,0.07691094651818275
3,12,2_convolution.src_gather_ms,0.03408989869058132
3,12,2_convolution.message_tp_ms,0.15880796127021313
3,12,2_convolution.aggregation_ms,0.03734813071787357
3,12,2_convolution.denominator_ms,0.011472031474113464
3,12,top_force_output_ms,6.4567390363663435
3,12,model_total_ms,10.225772159174085
3,13,edge_length_norm_ms,0.020777108147740364
3,13,radial_basis_ms,0.04096003249287605
3,13,cutoff_ms,0.08170492947101593
3,13,radial_combine_ms,0.008034985512495041
3,13,spherical_harmonics_ms,0.19856379367411137
3,13,0_convolution.weight_nn_ms,0.0787009485065937
3,13,0_convolution.src_gather_ms,0.01147598959505558
3,13,0_convolution.message_tp_ms,0.11764396913349628
3,13,0_convolution.aggregation_ms,0.037035904824733734
3,13,0_convolution.denominator_ms,0.008476898074150085
3,13,1_convolution.weight_nn_ms,0.07431092672049999
3,13,1_convolution.src_gather_ms,0.011484837159514427
3,13,1_convolution.message_tp_ms,0.8436939679086208
3,13,1_convolution.aggregation_ms,0.04095793701708317
3,13,1_convolution.denominator_ms,0.009221024811267853
3,13,2_convolution.weight_nn_ms,0.07605389691889286
3,13,2_convolution.src_gather_ms,0.01513608731329441
3,13,2_convolution.message_tp_ms,0.15659001655876637
3,13,2_convolution.aggregation_ms,0.0360079575330019
3,13,2_convolution.denominator_ms,0.008664093911647797
3,13,top_force_output_ms,6.493021035566926
3,13,model_total_ms,10.26750192977488
3,14,edge_length_norm_ms,0.01574610359966755
3,14,radial_basis_ms,0.03079907037317753
3,14,cutoff_ms,0.055685173720121384
3,14,radial_combine_ms,0.007661990821361542
3,14,spherical_harmonics_ms,0.1892640721052885
3,14,0_convolution.weight_nn_ms,0.08011306636035442
3,14,0_convolution.src_gather_ms,0.011475058272480965
3,14,0_convolution.message_tp_ms,0.12093503028154373
3,14,0_convolution.aggregation_ms,0.03586104139685631
3,14,0_convolution.denominator_ms,0.008360948413610458
3,14,1_convolution.weight_nn_ms,0.07404293864965439
3,14,1_convolution.src_gather_ms,0.011065974831581116
3,14,1_convolution.message_tp_ms,0.9040830191224813
3,14,1_convolution.aggregation_ms,0.04290696233510971
3,14,1_convolution.denominator_ms,0.00937189906835556
3,14,2_convolution.weight_nn_ms,0.07612397894263268
3,14,2_convolution.src_gather_ms,0.012023141607642174
3,14,2_convolution.message_tp_ms,0.15549012459814548
3,14,2_convolution.aggregation_ms,0.03716908395290375
3,14,2_convolution.denominator_ms,0.008646165952086449
3,14,top_force_output_ms,6.463932106271386
3,14,model_total_ms,10.227113030850887
3,15,edge_length_norm_ms,0.017355894669890404
3,15,radial_basis_ms,0.030990922823548317
3,15,cutoff_ms,0.0557401217520237
3,15,radial_combine_ms,0.008289003744721413
3,15,spherical_harmonics_ms,0.19479310140013695
3,15,0_convolution.weight_nn_ms,0.07828418165445328
3,15,0_convolution.src_gather_ms,0.011789845302700996
3,15,0_convolution.message_tp_ms,0.11804117821156979
3,15,0_convolution.aggregation_ms,0.035736942663788795
3,15,0_convolution.denominator_ms,0.008492963388562202
3,15,1_convolution.weight_nn_ms,0.08295895531773567
3,15,1_convolution.src_gather_ms,0.0121239572763443
3,15,1_convolution.message_tp_ms,0.9244719985872507
3,15,1_convolution.aggregation_ms,0.04750094376504421
3,15,1_convolution.denominator_ms,0.009842216968536377
3,15,2_convolution.weight_nn_ms,0.07568392902612686
3,15,2_convolution.src_gather_ms,0.012114178389310837
3,15,2_convolution.message_tp_ms,0.17484696581959724
3,15,2_convolution.aggregation_ms,0.037803081795573235
3,15,2_convolution.denominator_ms,0.008985865861177444
3,15,top_force_output_ms,6.461721146479249
3,15,model_total_ms,10.347364004701376
3,16,edge_length_norm_ms,0.01589907333254814
3,16,radial_basis_ms,0.030000926926732063
3,16,cutoff_ms,0.05497504025697708
3,16,radial_combine_ms,0.007767928764224052
3,16,spherical_harmonics_ms,0.19038096070289612
3,16,0_convolution.weight_nn_ms,0.08031981997191906
3,16,0_convolution.src_gather_ms,0.01168600283563137
3,16,0_convolution.message_tp_ms,0.13428297825157642
3,16,0_convolution.aggregation_ms,0.04176795482635498
3,16,0_convolution.denominator_ms,0.009004957973957062
3,16,1_convolution.weight_nn_ms,0.07773214019834995
3,16,1_convolution.src_gather_ms,0.011980067938566208
3,16,1_convolution.message_tp_ms,0.8503880817443132
3,16,1_convolution.aggregation_ms,0.048740068450570107
3,16,1_convolution.denominator_ms,0.00940798781812191
3,16,2_convolution.weight_nn_ms,0.07589696906507015
3,16,2_convolution.src_gather_ms,0.011628959327936172
3,16,2_convolution.message_tp_ms,0.1569350715726614
3,16,2_convolution.aggregation_ms,0.03603193908929825
3,16,2_convolution.denominator_ms,0.009257113561034203
3,16,top_force_output_ms,6.537700071930885
3,16,model_total_ms,10.28827903792262
3,17,edge_length_norm_ms,0.015442026779055595
3,17,radial_basis_ms,0.030485913157463074
3,17,cutoff_ms,0.054666073992848396
3,17,radial_combine_ms,0.007777009159326553
3,17,spherical_harmonics_ms,0.19032415002584457
3,17,0_convolution.weight_nn_ms,0.07970002479851246
3,17,0_convolution.src_gather_ms,0.011082040145993233
3,17,0_convolution.message_tp_ms,0.11832313612103462
3,17,0_convolution.aggregation_ms,0.036043813452124596
3,17,0_convolution.denominator_ms,0.008700182661414146
3,17,1_convolution.weight_nn_ms,0.07474212907254696
3,17,1_convolution.src_gather_ms,0.011236872524023056
3,17,1_convolution.message_tp_ms,0.8539620321244001
3,17,1_convolution.aggregation_ms,0.04074908792972565
3,17,1_convolution.denominator_ms,0.009255949407815933
3,17,2_convolution.weight_nn_ms,0.0781649723649025
3,17,2_convolution.src_gather_ms,0.01178402453660965
3,17,2_convolution.message_tp_ms,0.1581110991537571
3,17,2_convolution.aggregation_ms,0.03646709956228733
3,17,2_convolution.denominator_ms,0.008857110515236855
3,17,top_force_output_ms,6.501541938632727
3,17,model_total_ms,10.180318960919976
3,18,edge_length_norm_ms,0.016205012798309326
3,18,radial_basis_ms,0.03162398934364319
3,18,cutoff_ms,0.05569588392972946
3,18,radial_combine_ms,0.008024973794817924
3,18,spherical_harmonics_ms,0.19398098811507225
3,18,0_convolution.weight_nn_ms,0.0802408903837204
3,18,0_convolution.src_gather_ms,0.011594034731388092
3,18,0_convolution.message_tp_ms,0.11778296902775764
3,18,0_convolution.aggregation_ms,0.03720703534781933
3,18,0_convolution.denominator_ms,0.00900006853044033
3,18,1_convolution.weight_nn_ms,0.07889303378760815
3,18,1_convolution.src_gather_ms,0.011419877409934998
3,18,1_convolution.message_tp_ms,0.8457191288471222
3,18,1_convolution.aggregation_ms,0.040628015995025635
3,18,1_convolution.denominator_ms,0.00896397978067398
3,18,2_convolution.weight_nn_ms,0.07665203884243965
3,18,2_convolution.src_gather_ms,0.011926982551813126
3,18,2_convolution.message_tp_ms,0.15649199485778809
3,18,2_convolution.aggregation_ms,0.03700610250234604
3,18,2_convolution.denominator_ms,0.008824048563838005
3,18,top_force_output_ms,6.425762083381414
3,18,model_total_ms,10.187784908339381
3,19,edge_length_norm_ms,0.015251105651259422
3,19,radial_basis_ms,0.030471011996269226
3,19,cutoff_ms,0.055284006521105766
3,19,radial_combine_ms,0.007590046152472496
3,19,spherical_harmonics_ms,0.1874880399554968
3,19,0_convolution.weight_nn_ms,0.0783400610089302
3,19,0_convolution.src_gather_ms,0.011628959327936172
3,19,0_convolution.message_tp_ms,0.11787610128521919
3,19,0_convolution.aggregation_ms,0.03630202263593674
3,19,0_convolution.denominator_ms,0.008509960025548935
3,19,1_convolution.weight_nn_ms,0.09163492359220982
3,19,1_convolution.src_gather_ms,0.011513940989971161
3,19,1_convolution.message_tp_ms,0.8477168157696724
3,19,1_convolution.aggregation_ms,0.0410380307585001
3,19,1_convolution.denominator_ms,0.009248964488506317
3,19,2_convolution.weight_nn_ms,0.07599103264510632
3,19,2_convolution.src_gather_ms,0.011696945875883102
3,19,2_convolution.message_tp_ms,0.15581096522510052
3,19,2_convolution.aggregation_ms,0.03542681224644184
3,19,2_convolution.denominator_ms,0.00903196632862091
3,19,top_force_output_ms,6.424076855182648
3,19,model_total_ms,10.144063038751483
4,0,edge_length_norm_ms,0.032455893233418465
4,0,radial_basis_ms,0.05553103983402252
4,0,cutoff_ms,0.07887999527156353
4,0,radial_combine_ms,0.009262003004550934
4,0,spherical_harmonics_ms,0.4885820671916008
4,0,0_convolution.weight_nn_ms,0.1079400535672903
4,0,0_convolution.src_gather_ms,0.0167780090123415
4,0,0_convolution.message_tp_ms,2.194158034399152
4,0,0_convolution.aggregation_ms,0.057655852288007736
4,0,0_convolution.denominator_ms,0.011174008250236511
4,0,1_convolution.weight_nn_ms,0.09405519813299179
4,0,1_convolution.src_gather_ms,0.015103956684470177
4,0,1_convolution.message_tp_ms,18.238143995404243
4,0,1_convolution.aggregation_ms,0.05756691098213196
4,0,1_convolution.denominator_ms,0.011428957805037498
4,0,2_convolution.weight_nn_ms,0.09585591033101082
4,0,2_convolution.src_gather_ms,0.013898126780986786
4,0,2_convolution.message_tp_ms,2.3155950475484133
4,0,2_convolution.aggregation_ms,0.04711980000138283
4,0,2_convolution.denominator_ms,0.010111834853887558
4,0,top_force_output_ms,10.202362900599837
4,0,model_total_ms,57.31318611651659
4,1,edge_length_norm_ms,0.018126098439097404
4,1,radial_basis_ms,0.04149787127971649
4,1,cutoff_ms,0.07610814645886421
4,1,radial_combine_ms,0.0082340557128191
4,1,spherical_harmonics_ms,0.4133819602429867
4,1,0_convolution.weight_nn_ms,0.09176810272037983
4,1,0_convolution.src_gather_ms,0.013328855857253075
4,1,0_convolution.message_tp_ms,3.0087039340287447
4,1,0_convolution.aggregation_ms,0.045043881982564926
4,1,0_convolution.denominator_ms,0.010085059329867363
4,1,1_convolution.weight_nn_ms,0.08781487122178078
4,1,1_convolution.src_gather_ms,0.012709060683846474
4,1,1_convolution.message_tp_ms,20.943644922226667
4,1,1_convolution.aggregation_ms,0.05527585744857788
4,1,1_convolution.denominator_ms,0.010587973520159721
4,1,2_convolution.weight_nn_ms,0.08704583160579205
4,1,2_convolution.src_gather_ms,0.01343991607427597
4,1,2_convolution.message_tp_ms,3.3742478117346764
4,1,2_convolution.aggregation_ms,0.04525994881987572
4,1,2_convolution.denominator_ms,0.010061077773571014
4,1,top_force_output_ms,12.744883075356483
4,1,model_total_ms,71.1279318202287
4,2,edge_length_norm_ms,0.019344035536050797
4,2,radial_basis_ms,0.035251956433057785
4,2,cutoff_ms,0.06507500074803829
4,2,radial_combine_ms,0.008018920198082924
4,2,spherical_harmonics_ms,0.42536319233477116
4,2,0_convolution.weight_nn_ms,0.08218782022595406
4,2,0_convolution.src_gather_ms,0.012564007192850113
4,2,0_convolution.message_tp_ms,0.14243717305362225
4,2,0_convolution.aggregation_ms,0.038981903344392776
4,2,0_convolution.denominator_ms,0.008508097380399704
4,2,1_convolution.weight_nn_ms,0.08380413055419922
4,2,1_convolution.src_gather_ms,0.012037809938192368
4,2,1_convolution.message_tp_ms,1.6313251107931137
4,2,1_convolution.aggregation_ms,0.050433212891221046
4,2,1_convolution.denominator_ms,0.009627081453800201
4,2,2_convolution.weight_nn_ms,0.09142816998064518
4,2,2_convolution.src_gather_ms,0.012903939932584763
4,2,2_convolution.message_tp_ms,0.19557587802410126
4,2,2_convolution.aggregation_ms,0.0406559556722641
4,2,2_convolution.denominator_ms,0.008974224328994751
4,2,top_force_output_ms,19.441430922597647
4,2,model_total_ms,25.94370604492724
4,3,edge_length_norm_ms,0.017673010006546974
4,3,radial_basis_ms,0.0346330925822258
4,3,cutoff_ms,0.06427592597901821
4,3,radial_combine_ms,0.0082340557128191
4,3,spherical_harmonics_ms,0.4602479748427868
4,3,0_convolution.weight_nn_ms,0.08230190724134445
4,3,0_convolution.src_gather_ms,0.01200009137392044
4,3,0_convolution.message_tp_ms,0.1392611302435398
4,3,0_convolution.aggregation_ms,0.038514845073223114
4,3,0_convolution.denominator_ms,0.008718110620975494
4,3,1_convolution.weight_nn_ms,0.08408003486692905
4,3,1_convolution.src_gather_ms,0.014113960787653923
4,3,1_convolution.message_tp_ms,1.6081228386610746
4,3,1_convolution.aggregation_ms,0.0484539195895195
4,3,1_convolution.denominator_ms,0.009552109986543655
4,3,2_convolution.weight_nn_ms,0.07698987610638142
4,3,2_convolution.src_gather_ms,0.0124429352581501
4,3,2_convolution.message_tp_ms,0.18623517826199532
4,3,2_convolution.aggregation_ms,0.03802892751991749
4,3,2_convolution.denominator_ms,0.009186100214719772
4,3,top_force_output_ms,9.901382960379124
4,3,model_total_ms,15.253211837261915
4,4,edge_length_norm_ms,0.0174820888787508
4,4,radial_basis_ms,0.03262213431298733
4,4,cutoff_ms,0.05847006104886532
4,4,radial_combine_ms,0.008127884939312935
4,4,spherical_harmonics_ms,0.4077779594808817
4,4,0_convolution.weight_nn_ms,0.07938221096992493
4,4,0_convolution.src_gather_ms,0.012256903573870659
4,4,0_convolution.message_tp_ms,0.13489811681210995
4,4,0_convolution.aggregation_ms,0.03701215609908104
4,4,0_convolution.denominator_ms,0.008437084034085274
4,4,1_convolution.weight_nn_ms,0.07704691961407661
4,4,1_convolution.src_gather_ms,0.01143384724855423
4,4,1_convolution.message_tp_ms,1.5831210184842348
4,4,1_convolution.aggregation_ms,0.04412699490785599
4,4,1_convolution.denominator_ms,0.009780051186680794
4,4,2_convolution.weight_nn_ms,0.07647578604519367
4,4,2_convolution.src_gather_ms,0.01167389564216137
4,4,2_convolution.message_tp_ms,0.18275482580065727
4,4,2_convolution.aggregation_ms,0.036626122891902924
4,4,2_convolution.denominator_ms,0.008842907845973969
4,4,top_force_output_ms,10.068267118185759
4,4,model_total_ms,15.118204057216644
4,5,edge_length_norm_ms,0.016571953892707825
4,5,radial_basis_ms,0.030477996915578842
4,5,cutoff_ms,0.05664094351232052
4,5,radial_combine_ms,0.007819151505827904
4,5,spherical_harmonics_ms,0.40339305996894836
4,5,0_convolution.weight_nn_ms,0.08064880967140198
4,5,0_convolution.src_gather_ms,0.011662021279335022
4,5,0_convolution.message_tp_ms,0.1341851893812418
4,5,0_convolution.aggregation_ms,0.036770012229681015
4,5,0_convolution.denominator_ms,0.027009984478354454
4,5,1_convolution.weight_nn_ms,0.07820501923561096
4,5,1_convolution.src_gather_ms,0.012109987437725067
4,5,1_convolution.message_tp_ms,1.5277189668267965
4,5,1_convolution.aggregation_ms,0.044269952923059464
4,5,1_convolution.denominator_ms,0.009579118341207504
4,5,2_convolution.weight_nn_ms,0.07680593989789486
4,5,2_convolution.src_gather_ms,0.012047123163938522
4,5,2_convolution.message_tp_ms,0.1817508600652218
4,5,2_convolution.aggregation_ms,0.03675511106848717
4,5,2_convolution.denominator_ms,0.008912058547139168
4,5,top_force_output_ms,9.752800920978189
4,5,model_total_ms,14.928600983694196
4,6,edge_length_norm_ms,0.016487902030348778
4,6,radial_basis_ms,0.03239302895963192
4,6,cutoff_ms,0.05666096694767475
4,6,radial_combine_ms,0.007804948836565018
4,6,spherical_harmonics_ms,0.40448899380862713
4,6,0_convolution.weight_nn_ms,0.10244897566735744
4,6,0_convolution.src_gather_ms,0.011307885870337486
4,6,0_convolution.message_tp_ms,0.15329592861235142
4,6,0_convolution.aggregation_ms,0.04282803274691105
4,6,0_convolution.denominator_ms,0.008946983143687248
4,6,1_convolution.weight_nn_ms,0.07641594856977463
4,6,1_convolution.src_gather_ms,0.011689960956573486
4,6,1_convolution.message_tp_ms,1.6122059896588326
4,6,1_convolution.aggregation_ms,0.04548882134258747
4,6,1_convolution.denominator_ms,0.009493902325630188
4,6,2_convolution.weight_nn_ms,0.07936311885714531
4,6,2_convolution.src_gather_ms,0.012228963896632195
4,6,2_convolution.message_tp_ms,0.20420714281499386
4,6,2_convolution.aggregation_ms,0.037806108593940735
4,6,2_convolution.denominator_ms,0.008916947990655899
4,6,top_force_output_ms,9.811868891119957
4,6,model_total_ms,15.079380013048649
4,7,edge_length_norm_ms,0.01662108115851879
4,7,radial_basis_ms,0.03053504042327404
4,7,cutoff_ms,0.05561811849474907
4,7,radial_combine_ms,0.007900875061750412
4,7,spherical_harmonics_ms,0.4184630233794451
4,7,0_convolution.weight_nn_ms,0.07803412154316902
4,7,0_convolution.src_gather_ms,0.011487863957881927
4,7,0_convolution.message_tp_ms,0.13427389785647392
4,7,0_convolution.aggregation_ms,0.035896897315979004
4,7,0_convolution.denominator_ms,0.008611008524894714
4,7,1_convolution.weight_nn_ms,0.07567298598587513
4,7,1_convolution.src_gather_ms,0.012043165042996407
4,7,1_convolution.message_tp_ms,1.5797431115061045
4,7,1_convolution.aggregation_ms,0.044629909098148346
4,7,1_convolution.denominator_ms,0.00923103652894497
4,7,2_convolution.weight_nn_ms,0.07667485624551773
4,7,2_convolution.src_gather_ms,0.01234305091202259
4,7,2_convolution.message_tp_ms,0.18469500355422497
4,7,2_convolution.aggregation_ms,0.03635813482105732
4,7,2_convolution.denominator_ms,0.008402857929468155
4,7,top_force_output_ms,9.752524085342884
4,7,model_total_ms,14.926056144759059
4,8,edge_length_norm_ms,0.01636403612792492
4,8,radial_basis_ms,0.031912000849843025
4,8,cutoff_ms,0.0563028734177351
4,8,radial_combine_ms,0.008189119398593903
4,8,spherical_harmonics_ms,0.40653091855347157
4,8,0_convolution.weight_nn_ms,0.07872004061937332
4,8,0_convolution.src_gather_ms,0.011489028111100197
4,8,0_convolution.message_tp_ms,0.13284198939800262
4,8,0_convolution.aggregation_ms,0.0353760551661253
4,8,0_convolution.denominator_ms,0.008419854566454887
4,8,1_convolution.weight_nn_ms,0.0757342204451561
4,8,1_convolution.src_gather_ms,0.011516967788338661
4,8,1_convolution.message_tp_ms,1.606198027729988
4,8,1_convolution.aggregation_ms,0.04575098864734173
4,8,1_convolution.denominator_ms,0.009827781468629837
4,8,2_convolution.weight_nn_ms,0.10584411211311817
4,8,2_convolution.src_gather_ms,0.012072036042809486
4,8,2_convolution.message_tp_ms,0.19759382121264935
4,8,2_convolution.aggregation_ms,0.03711809404194355
4,8,2_convolution.denominator_ms,0.008750008419156075
4,8,top_force_output_ms,9.808528935536742
4,8,model_total_ms,14.95799282565713
4,9,edge_length_norm_ms,0.01679197885096073
4,9,radial_basis_ms,0.031498027965426445
4,9,cutoff_ms,0.056856079027056694
4,9,radial_combine_ms,0.007726950570940971
4,9,spherical_harmonics_ms,0.4020039923489094
4,9,0_convolution.weight_nn_ms,0.07984694093465805
4,9,0_convolution.src_gather_ms,0.011546071618795395
4,9,0_convolution.message_tp_ms,0.13388111256062984
4,9,0_convolution.aggregation_ms,0.036702025681734085
4,9,0_convolution.denominator_ms,0.00837189145386219
4,9,1_convolution.weight_nn_ms,0.07640384137630463
4,9,1_convolution.src_gather_ms,0.011594966053962708
4,9,1_convolution.message_tp_ms,1.6055479645729065
4,9,1_convolution.aggregation_ms,0.046347035095095634
4,9,1_convolution.denominator_ms,0.009760027751326561
4,9,2_convolution.weight_nn_ms,0.07726694457232952
4,9,2_convolution.src_gather_ms,0.015701167285442352
4,9,2_convolution.message_tp_ms,0.22839801385998726
4,9,2_convolution.aggregation_ms,0.03912579268217087
4,9,2_convolution.denominator_ms,0.00943988561630249
4,9,top_force_output_ms,9.690620005130768
4,9,model_total_ms,14.945266069844365
4,10,edge_length_norm_ms,0.01643621362745762
4,10,radial_basis_ms,0.03144494257867336
4,10,cutoff_ms,0.055935001000761986
4,10,radial_combine_ms,0.0076999422162771225
4,10,spherical_harmonics_ms,0.40385592728853226
4,10,0_convolution.weight_nn_ms,0.08074706420302391
4,10,0_convolution.src_gather_ms,0.011781929060816765
4,10,0_convolution.message_tp_ms,0.1340589951723814
4,10,0_convolution.aggregation_ms,0.036188866943120956
4,10,0_convolution.denominator_ms,0.008600996807217598
4,10,1_convolution.weight_nn_ms,0.07590209133923054
4,10,1_convolution.src_gather_ms,0.01174909994006157
4,10,1_convolution.message_tp_ms,1.572144916281104
4,10,1_convolution.aggregation_ms,0.043547945097088814
4,10,1_convolution.denominator_ms,0.009344890713691711
4,10,2_convolution.weight_nn_ms,0.07615191861987114
4,10,2_convolution.src_gather_ms,0.01185806468129158
4,10,2_convolution.message_tp_ms,0.18220092169940472
4,10,2_convolution.aggregation_ms,0.03595580346882343
4,10,2_convolution.denominator_ms,0.008428003638982773
4,10,top_force_output_ms,9.697787929326296
4,10,model_total_ms,14.806360937654972
4,11,edge_length_norm_ms,0.016903039067983627
4,11,radial_basis_ms,0.03181910142302513
4,11,cutoff_ms,0.05585211329162121
4,11,radial_combine_ms,0.008036848157644272
4,11,spherical_harmonics_ms,0.3986428491771221
4,11,0_convolution.weight_nn_ms,0.08066697046160698
4,11,0_convolution.src_gather_ms,0.01147296279668808
4,11,0_convolution.message_tp_ms,0.13681501150131226
4,11,0_convolution.aggregation_ms,0.036754878237843513
4,11,0_convolution.denominator_ms,0.008974922820925713
4,11,1_convolution.weight_nn_ms,0.10241195559501648
4,11,1_convolution.src_gather_ms,0.011940021067857742
4,11,1_convolution.message_tp_ms,1.6168549191206694
4,11,1_convolution.aggregation_ms,0.0463689211755991
4,11,1_convolution.denominator_ms,0.009641051292419434
4,11,2_convolution.weight_nn_ms,0.07734401151537895
4,11,2_convolution.src_gather_ms,0.012215925380587578
4,11,2_convolution.message_tp_ms,0.18466683104634285
4,11,2_convolution.aggregation_ms,0.03749481402337551
4,11,2_convolution.denominator_ms,0.009177019819617271
4,11,top_force_output_ms,9.71179991029203
4,11,model_total_ms,14.994604978710413
4,12,edge_length_norm_ms,0.016761943697929382
4,12,radial_basis_ms,0.031090108677744865
4,12,cutoff_ms,0.05682581104338169
4,12,radial_combine_ms,0.008068978786468506
4,12,spherical_harmonics_ms,0.4050000570714474
4,12,0_convolution.weight_nn_ms,0.07846998050808907
4,12,0_convolution.src_gather_ms,0.011372147127985954
4,12,0_convolution.message_tp_ms,0.13717589899897575
4,12,0_convolution.aggregation_ms,0.03674905747175217
4,12,0_convolution.denominator_ms,0.008745817467570305
4,12,1_convolution.weight_nn_ms,0.09031407535076141
4,12,1_convolution.src_gather_ms,0.012374017387628555
4,12,1_convolution.message_tp_ms,1.6225590370595455
4,12,1_convolution.aggregation_ms,0.04666694439947605
4,12,1_convolution.denominator_ms,0.009572133421897888
4,12,2_convolution.weight_nn_ms,0.07836893200874329
4,12,2_convolution.src_gather_ms,0.012387987226247787
4,12,2_convolution.message_tp_ms,0.18466985784471035
4,12,2_convolution.aggregation_ms,0.03743404522538185
4,12,2_convolution.denominator_ms,0.008844071999192238
4,12,top_force_output_ms,9.754793019965291
4,12,model_total_ms,14.962853863835335
4,13,edge_length_norm_ms,0.01698196865618229
4,13,radial_basis_ms,0.030512921512126923
4,13,cutoff_ms,0.05510612390935421
4,13,radial_combine_ms,0.008042901754379272
4,13,spherical_harmonics_ms,0.3992470446974039
4,13,0_convolution.weight_nn_ms,0.07851095870137215
4,13,0_convolution.src_gather_ms,0.011102063581347466
4,13,0_convolution.message_tp_ms,0.1351749524474144
4,13,0_convolution.aggregation_ms,0.03606104291975498
4,13,0_convolution.denominator_ms,0.008372124284505844
4,13,1_convolution.weight_nn_ms,0.0780539121478796
4,13,1_convolution.src_gather_ms,0.011852942407131195
4,13,1_convolution.message_tp_ms,1.5386110171675682
4,13,1_convolution.aggregation_ms,0.06370618939399719
4,13,1_convolution.denominator_ms,0.009335111826658249
4,13,2_convolution.weight_nn_ms,0.07691304199397564
4,13,2_convolution.src_gather_ms,0.011860160157084465
4,13,2_convolution.message_tp_ms,0.1830579712986946
4,13,2_convolution.aggregation_ms,0.03716908395290375
4,13,2_convolution.denominator_ms,0.008787959814071655
4,13,top_force_output_ms,9.717643959447742
4,13,model_total_ms,14.961536973714828
4,14,edge_length_norm_ms,0.016876962035894394
4,14,radial_basis_ms,0.03189197741448879
4,14,cutoff_ms,0.05641300231218338
4,14,radial_combine_ms,0.00802893191576004
4,14,spherical_harmonics_ms,0.40491088293492794
4,14,0_convolution.weight_nn_ms,0.08030212484300137
4,14,0_convolution.src_gather_ms,0.011417083442211151
4,14,0_convolution.message_tp_ms,0.16198307275772095
4,14,0_convolution.aggregation_ms,0.037324149161577225
4,14,0_convolution.denominator_ms,0.009655952453613281
4,14,1_convolution.weight_nn_ms,0.075535848736763
4,14,1_convolution.src_gather_ms,0.011408934369683266
4,14,1_convolution.message_tp_ms,1.5864239539951086
4,14,1_convolution.aggregation_ms,0.04466995596885681
4,14,1_convolution.denominator_ms,0.009569106623530388
4,14,2_convolution.weight_nn_ms,0.07845507934689522
4,14,2_convolution.src_gather_ms,0.012018019333481789
4,14,2_convolution.message_tp_ms,0.18367706798017025
