dataset,sample_id,modal,natoms,case,repeat_idx_mean,edge_length_norm_ms_mean,edge_length_norm_ms_load_mean,radial_basis_ms_mean,radial_basis_ms_load_mean,cutoff_ms_mean,cutoff_ms_load_mean,radial_combine_ms_mean,radial_combine_ms_load_mean,spherical_harmonics_ms_mean,spherical_harmonics_ms_load_mean,pair_expand_ms_mean,pair_expand_ms_load_mean,conv_weight_nn_ms_mean,conv_weight_nn_ms_load_mean,pair_indexing_ms_mean,pair_indexing_ms_load_mean,conv_src_gather_ms_mean,conv_src_gather_ms_load_mean,conv_filter_gather_ms_mean,conv_filter_gather_ms_load_mean,conv_message_tp_ms_mean,conv_message_tp_ms_load_mean,flash_fused_conv_ms_mean,flash_fused_conv_ms_load_mean,conv_aggregation_ms_mean,conv_aggregation_ms_load_mean,conv_denominator_ms_mean,conv_denominator_ms_load_mean,top_input_embedding_ms_mean,top_input_embedding_ms_load_mean,top_interaction_other_ms_mean,top_interaction_other_ms_load_mean,top_readout_ms_mean,top_readout_ms_load_mean,top_force_output_ms_mean,top_force_output_ms_load_mean,model_total_ms_mean,model_total_ms_load_mean,other_ms_mean,other_ms_load_mean,repeat_idx_std,edge_length_norm_ms_std,edge_length_norm_ms_load_std,radial_basis_ms_std,radial_basis_ms_load_std,cutoff_ms_std,cutoff_ms_load_std,radial_combine_ms_std,radial_combine_ms_load_std,spherical_harmonics_ms_std,spherical_harmonics_ms_load_std,pair_expand_ms_std,pair_expand_ms_load_std,conv_weight_nn_ms_std,conv_weight_nn_ms_load_std,pair_indexing_ms_std,pair_indexing_ms_load_std,conv_src_gather_ms_std,conv_src_gather_ms_load_std,conv_filter_gather_ms_std,conv_filter_gather_ms_load_std,conv_message_tp_ms_std,conv_message_tp_ms_load_std,flash_fused_conv_ms_std,flash_fused_conv_ms_load_std,conv_aggregation_ms_std,conv_aggregation_ms_load_std,conv_denominator_ms_std,conv_denominator_ms_load_std,top_input_embedding_ms_std,top_input_embedding_ms_load_std,top_interaction_other_ms_std,top_interaction_other_ms_load_std,top_readout_ms_std,top_readout_ms_load_std,top_force_output_ms_std,top_force_output_ms_load_std,model_total_ms_std,model_total_ms_load_std,other_ms_std,other_ms_load_std
mptrj,mp-1204603,mpa,444,flash_pair_auto,2.0,0.020770588889718056,13806.0,0.04197084344923496,13806.0,0.08784504607319832,13806.0,0.00910894013941288,110448.0,0.29616085812449455,13806.0,0.08342755027115345,980226.0,0.9227776899933815,69030.0,2.0820665173232555,138060.0,0.0,0.0,0.0,0.0,0.0,0.0,5.791826359927654,138060.0,0.0,0.0,0.12013246305286884,0.0,1.0082580614835024,0.0,61.07360878959298,0.0,2.8006064239889383,0.0,23.684870777651668,0.0,99.0031051915139,0.0,9.26470453850925,0.0,1.4142135623730951,0.0008427653453081671,0.0,0.0017812866826736932,0.0,0.004044655389533743,0.0,0.0006498944597316382,0.0,0.009883139019021717,0.0,0.0033569593146008745,0.0,0.0050814010705300455,0.0,0.007037439813063653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005013276986688738,0.0,0.0,0.0,0.0009898912051037147,0.0,0.053912227288107864,0.0,0.16972816274370572,0.0,0.023278501028036816,0.0,0.04733217245066583,0.0,0.2644014269503981,0.0,0.010462374267279063,0.0
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,e3nn_baseline,2.0,0.025056209415197372,8260.0,0.04359874874353409,8260.0,0.08659316226840019,8260.0,0.009655021131038666,66080.0,0.3089205827564001,8260.0,0.0,0.0,0.7242773193866014,41300.0,0.0,0.0,0.2599753439426422,41300.0,0.0,0.0,70.9591110702604,41300.0,0.0,0.0,1.7752731684595346,41300.0,0.08418275974690914,0.0,1.0302293114364147,0.0,62.822218937799335,0.0,2.8219738509505987,0.0,107.89169673807919,0.0,249.72891374491155,0.0,74.0933143068105,0.0,1.4142135623730951,0.0018995420938607713,0.0,0.0034535271683692483,0.0,0.0042923807929396325,0.0,0.0005835615157101801,0.0,0.012000250759667581,0.0,0.0,0.0,0.010864038674061601,0.0,0.0,0.0,0.0022937565348199376,0.0,0.0,0.0,0.15353647694818823,0.0,0.0,0.0,0.002303726937703863,0.0,0.002511777874658158,0.0,0.062095788739878074,0.0,3.6638844548605216,0.0,0.03845107115681101,0.0,0.20263081323582008,0.0,3.561758399710908,0.0,0.15272299009038576,0.0
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,e3nn_pair_full,2.0,0.022700335830450058,4130.0,0.04302500747144222,4130.0,0.090774055570364,4130.0,0.009321887046098709,33040.0,0.336278835311532,4130.0,0.10161013342440128,293230.0,0.6025873124599457,20650.0,0.5085757933557034,103250.0,0.24838359095156193,41300.0,0.0906776636838913,41300.0,15.303705632686615,41300.0,0.0,0.0,2.127596316859126,41300.0,0.06663459353148937,0.0,1.8563182093203068,0.0,62.54649558104575,0.0,2.807159023359418,0.0,96.96279810741544,0.0,185.34173485822976,0.0,19.853579066693783,0.0,1.4142135623730951,0.0024140968838243437,0.0,0.0018187648493026218,0.0,0.0018439891973897604,0.0,0.0005654038065488024,0.0,0.04686450481126304,0.0,0.027855865285235554,0.0,0.009511025793341817,0.0,0.005727931752064377,0.0,0.003924027825157762,0.0,0.00566909775387633,0.0,0.1148017159758122,0.0,0.0,0.0,0.007609817491284939,0.0,0.000644784734681324,0.0,0.6693119665547271,0.0,1.0850692771681307,0.0,0.019383154084777136,0.0,0.3349527448200768,0.0,2.0005159901300225,0.0,0.1333667311791861,0.0
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,flash_baseline,2.0,0.02631228417158127,8260.0,0.04504835233092308,8260.0,0.08934540674090385,8260.0,0.009617442265152931,66080.0,0.3150312229990959,8260.0,0.0,0.0,0.7069678045809269,41300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.281079115346074,41300.0,0.0,0.0,0.0765390694141388,0.0,1.085677370429039,0.0,60.413531912490726,0.0,2.802805881947279,0.0,15.2658233884722,0.0,83.94091124646366,0.0,3.3255499321967363,0.0,1.4142135623730951,0.0013226225391516663,0.0,0.002397362271076173,0.0,0.0005333045454714108,0.0,0.0002473087860386205,0.0,0.007428886576085913,0.0,0.0,0.0,0.0029640947428699787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013077371086955196,0.0,0.0,0.0,0.0006833800699728919,0.0,0.026631668326995664,0.0,0.053094432357973384,0.0,0.02555037453209707,0.0,0.0824407091797605,0.0,0.16765155780114882,0.0,0.009859839546701148,0.0
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,flash_pair_auto,2.0,0.02022450789809227,4130.0,0.04346282221376896,4130.0,0.08601401932537556,4130.0,0.00926963984966278,33040.0,0.29611438512802124,4130.0,0.08366089314222336,293230.0,0.5890077445656061,20650.0,0.6098608486354351,41300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2773340344429016,41300.0,0.0,0.0,0.07774303667247295,0.0,1.0253431741148233,0.0,60.6023034080863,0.0,2.789999172091484,0.0,15.513422572985291,0.0,85.01088018529117,0.0,3.9063082076609135,0.0,1.4142135623730951,0.0005446730339392156,0.0,0.0028511352864096723,0.0,0.003997912278314771,0.0,0.0006350358963592315,0.0,0.00985232091796984,0.0,0.003770307220143693,0.0,0.012547303514477052,0.0,0.001724527201149712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013566088416554664,0.0,0.0,0.0,0.0006137882540842189,0.0,0.04491745344317091,0.0,0.08081858030636029,0.0,0.01710804969685225,0.0,0.14802394469437005,0.0,0.18904546373632494,0.0,0.016436899811641415,0.0
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_baseline,2.0,0.030244793742895126,10738.0,0.045797182247042656,10738.0,0.08816835470497608,10738.0,0.009682588279247284,85904.0,0.32451990991830826,10738.0,0.0,0.0,0.8144689258188009,53690.0,0.0,0.0,0.31149694696068764,53690.0,0.0,0.0,74.84619989991188,53690.0,0.0,0.0,2.211557561531663,53690.0,0.08552754297852516,0.0,1.0494214948266745,0.0,61.197226867079735,0.0,2.8024821542203426,0.0,140.72862942703068,0.0,285.43667984195054,0.0,78.56249869801104,0.0,1.4142135623730951,0.00601664623321785,0.0,0.004514732323680704,0.0,0.004977673533958993,0.0,0.0005117451999916379,0.0,0.025389931161567035,0.0,0.0,0.0,0.008436795796557326,0.0,0.0,0.0,0.002567012934795782,0.0,0.0,0.0,0.21217119488482997,0.0,0.0,0.0,0.01370190577426857,0.0,0.001305817682437411,0.0,0.06153476347781242,0.0,0.22069526867767772,0.0,0.01883323592057701,0.0,0.04675453707537094,0.0,0.30430089999286813,0.0,0.20429433807105635,0.0
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_pair_full,2.0,0.02169320359826088,5369.0,0.04396708682179451,5369.0,0.0898437574505806,5369.0,0.009381212294101715,42952.0,0.3073259722441435,5369.0,0.08450890891253948,381199.0,0.635552266612649,26845.0,0.6131088361144066,134225.0,0.29383227229118347,53690.0,0.09011342190206051,53690.0,18.65466027520597,53690.0,0.0,0.0,2.561812521889806,53690.0,0.06628860719501972,0.0,1.0471051093190908,0.0,61.45256161689758,0.0,2.801682846620679,0.0,133.72909636236727,0.0,224.08738220110536,0.0,23.845554003491998,0.0,1.4142135623730951,0.0009487239418675542,0.0,0.002064892313501088,0.0,0.003802551366643444,0.0,0.000377137147589903,0.0,0.01172265246879669,0.0,0.0028632672930209062,0.0,0.00812953020480703,0.0,0.0028885017268773265,0.0,0.004454569092153069,0.0,0.0010975830292371085,0.0,0.1203050912136673,0.0,0.0,0.0,0.004171950553763471,0.0,0.0009235522260611492,0.0,0.05885156990433117,0.0,0.12349595409259484,0.0,0.015193404940544322,0.0,0.043724338266363606,0.0,0.12364965145023234,0.0,0.12941711011793972,0.0
oc20_s2ef_train_2m,frame27,oc20,225,flash_baseline,2.0,0.026829447597265244,10738.0,0.04368014633655548,10738.0,0.0877350103110075,10738.0,0.009661680087447166,85904.0,0.3055046312510967,10738.0,0.0,0.0,0.8028789423406124,53690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.669589826837182,53690.0,0.0,0.0,0.07851612754166126,0.0,1.0486038401722908,0.0,60.392067674547434,0.0,2.8112578205764294,0.0,15.386221557855606,0.0,84.4788630027324,0.0,3.8063384126871824,0.0,1.4142135623730951,0.0021083522293300757,0.0,0.002181686192690319,0.0,0.004232893823299254,0.0,0.000452869322546416,0.0,0.00982780641705529,0.0,0.0,0.0,0.005305598385177885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004345689289949022,0.0,0.0,0.0,0.0012055102272091115,0.0,0.053919732045793756,0.0,0.23799087931022622,0.0,0.030996090636163962,0.0,0.15361619550530242,0.0,0.38597731192671175,0.0,0.011317205285323718,0.0
oc20_s2ef_train_2m,frame27,oc20,225,flash_pair_auto,2.0,0.02071722410619259,5369.0,0.04211617633700371,5369.0,0.08720997720956802,5369.0,0.009221211075782776,42952.0,0.2940373495221138,5369.0,0.08357847109436989,381199.0,0.6148593965917826,26845.0,0.7992461789399385,53690.0,0.0,0.0,0.0,0.0,0.0,0.0,2.663087286055088,53690.0,0.0,0.0,0.07829396054148674,0.0,1.0152652859687805,0.0,60.402438789606094,0.0,2.818582206964493,0.0,15.487508615478873,0.0,85.38620094768703,0.0,4.500653361901641,0.0,1.4142135623730951,0.0008312773622244591,0.0,0.001762263759694199,0.0,0.0028129586434709314,0.0,0.0005635698198866193,0.0,0.01154532176652737,0.0,0.003954877792972935,0.0,0.008593243088506035,0.0,0.002555094390448801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005316579250605985,0.0,0.0,0.0,0.0007698150522775926,0.0,0.04608161710542632,0.0,0.10045138648596731,0.0,0.053424140687993595,0.0,0.1254226213538208,0.0,0.10921156541246131,0.0,0.01721777786960595,0.0
oc20_s2ef_val_id,OC20_S2EF_val_id__file_0049__config_3636,oc20,225,e3nn_baseline,2.0,0.027100415900349617,15230.0,0.04352047108113766,15230.0,0.08851876482367516,15230.0,0.009049754589796066,121840.0,0.3074225503951311,15230.0,0.0,0.0,0.9862545412033796,76150.0,0.0,0.0,0.4058654885739088,76150.0,0.0,0.0,81.91448370926082,76150.0,0.0,0.0,2.993923891335726,76150.0,0.08631926029920578,0.0,1.0308147873729467,0.0,61.1586834769696,0.0,2.802727185189724,0.0,199.7083510272205,0.0,352.4443751666695,0.0,86.68018137104809,0.0,1.4142135623730951,0.001709945578114219,0.0,0.003000513009067295,0.0,0.004591950916288643,0.0,0.00057987737562323,0.0,0.01609267245051544,0.0,0.0,0.0,0.005995528420025671,0.0,0.0,0.0,0.0022193784466815253,0.0,0.0,0.0,0.17815013317301628,0.0,0.0,0.0,0.045140765353169125,0.0,0.0003765738828118228,0.0,0.07340326052115566,0.0,0.11518219017089155,0.0,0.017511061219983883,0.0,0.10170618124438965,0.0,0.4933375773197973,0.0,0.2059001296357089,0.0
oc20_s2ef_val_id,OC20_S2EF_val_id__file_0049__config_3636,oc20,225,e3nn_pair_full,2.0,0.021915370598435402,7615.0,0.04400457255542278,7615.0,0.08818437345325947,7615.0,0.008912989869713783,60920.0,0.29942775145173073,7615.0,0.08030151948332787,540665.0,0.7178714964538813,38075.0,0.7962622214108706,190375.0,0.38114460185170174,76150.0,0.09498307481408119,76150.0,25.123135885223746,76150.0,0.0,0.0,3.3171941060572863,76150.0,0.06717168726027012,0.0,0.9933853056281805,0.0,61.33063081651926,0.0,2.799021452665329,0.0,193.54674839414656,0.0,291.2940632086247,0.0,31.440018257126212,0.0,1.4142135623730951,0.0020739543998685777,0.0,0.0025939840143848498,0.0,0.0008384577451613528,0.0,0.00022976933091824515,0.0,0.004992277385438436,0.0,0.0011800244078895585,0.0,0.00828874062851106,0.0,0.001842493651984173,0.0,0.0030996909563008454,0.0,0.000441952683251479,0.0,0.047898051253762584,0.0,0.0,0.0,0.0076859704125165065,0.0,0.0006353042285612477,0.0,0.014203892035720722,0.0,0.11418389376656864,0.0,0.00802030761930269,0.0,0.105036886902094,0.0,0.21044970224332804,0.0,0.03617770482682562,0.0
oc20_s2ef_val_id,OC20_S2EF_val_id__file_0049__config_3636,oc20,225,flash_baseline,2.0,0.025795865803956985,15230.0,0.04280996508896351,15230.0,0.08638524450361729,15230.0,0.009419629350304604,121840.0,0.302274851128459,15230.0,0.0,0.0,0.9773160330951214,76150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.524203645065427,76150.0,0.0,0.0,0.10397774167358875,0.0,1.0284248739480972,0.0,60.85445056669414,0.0,2.7919780928641558,0.0,15.423590783029795,0.0,86.00228456780314,0.0,4.871357278898358,0.0,1.4142135623730951,0.0014812109104703946,0.0,0.002001925352826738,0.0,0.004318742355484623,0.0,0.0005130099970109499,0.0,0.011440536418803045,0.0,0.0,0.0,0.010586744103087058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03387860540821964,0.0,0.0,0.0,0.04206558311130595,0.0,0.04953596607243067,0.0,0.5048772941591727,0.0,0.014018822730530739,0.0,0.10873410892704045,0.0,0.4658507623155241,0.0,0.04879238944597168,0.0
oc20_s2ef_val_id,OC20_S2EF_val_id__file_0049__config_3636,oc20,225,flash_pair_auto,2.0,0.021500373259186745,7615.0,0.04209303297102451,7615.0,0.08764197118580341,7615.0,0.009314995259046555,60920.0,0.2961527556180954,7615.0,0.08167997002601624,540665.0,0.7101153954863548,38075.0,1.156478375196457,76150.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4988972824066877,76150.0,0.0,0.0,0.08144322782754898,0.0,1.027835626155138,0.0,60.712889581918716,0.0,2.8335675597190857,0.0,15.629519056528807,0.0,87.15981999412179,0.0,5.79385980963707,0.0,1.4142135623730951,0.0017009395310767393,0.0,0.0020591133608748448,0.0,0.004794175633224063,0.0,0.0004520893801997142,0.0,0.009618799326653642,0.0,0.0036392188518810076,0.0,0.03107525957673945,0.0,0.0021789456571281655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009712546439471883,0.0,0.0,0.0,0.0006792515978885922,0.0,0.059796583304899315,0.0,0.13349789215742824,0.0,0.03577760385946974,0.0,0.06628413894955208,0.0,0.14434209926223115,0.0,0.03678879335250555,0.0
oc20_s2ef_val_ood_ads,OC20_S2EF_val_ood_ads__file_0071__config_1575,oc20,225,e3nn_baseline,2.0,0.028661219403147697,6686.0,0.04452904686331749,6686.0,0.09139976464211941,6686.0,0.009835837408900261,53488.0,0.31865756027400494,6686.0,0.0,0.0,0.658375583589077,33430.0,0.0,0.0,0.2225410658866167,33430.0,0.0,0.0,69.37418817542493,33430.0,0.0,0.0,1.516915811225772,33430.0,0.08536600507795811,0.0,1.0852869134396315,0.0,60.82365191541612,0.0,2.81230048276484,0.0,87.33481587842107,0.0,225.29301675967872,0.0,72.14835835620761,0.0,1.4142135623730951,0.002138060223366581,0.0,0.002647753287500531,0.0,0.004900423112596252,0.0,0.00047041398717939615,0.0,0.015536517976847193,0.0,0.0,0.0,0.006021097958542913,0.0,0.0,0.0,0.0022187868216887257,0.0,0.0,0.0,0.34112358166865236,0.0,0.0,0.0,0.011995568874182991,0.0,0.0015241765264937149,0.0,0.057703302765701785,0.0,0.05190195609123368,0.0,0.010600322552700303,0.0,0.1971388170872404,0.0,0.44381037244909166,0.0,0.34594725886578,0.0
oc20_s2ef_val_ood_ads,OC20_S2EF_val_ood_ads__file_0071__config_1575,oc20,225,e3nn_pair_full,2.0,0.02225940115749836,3343.0,0.045721326023340225,3343.0,0.0936655793339014,3343.0,0.009818654507398605,26744.0,0.32431664876639843,3343.0,0.09720413945615292,237353.0,0.5829872563481331,16715.0,0.4383982624858618,83575.0,0.21913950331509113,33430.0,0.08653039112687111,33430.0,13.41132135130465,33430.0,0.0,0.0,1.833796501159668,33430.0,0.06669326685369015,0.0,1.7629165668040514,0.0,62.96218018978834,0.0,2.7863231487572193,0.0,76.18779400363564,0.0,162.485115788877,0.0,17.504031071439385,0.0,1.4142135623730951,0.00025641965947248235,0.0,0.0009036264198093372,0.0,0.0014502546235542117,0.0,0.00014251589373685258,0.0,0.013808665715257788,0.0,0.01765189164397169,0.0,0.026957652050347607,0.0,0.0038061843421169587,0.0,0.00114076577447767,0.0,0.0013727144759347176,0.0,0.08022532029945016,0.0,0.0,0.0,0.005872465012317264,0.0,0.0007526900073360052,0.0,0.16922230636720106,0.0,0.27756685215616905,0.0,0.0034870497313804097,0.0,0.4193890091826445,0.0,0.24726816146202196,0.0,0.07714051553688926,0.0
oc20_s2ef_val_ood_ads,OC20_S2EF_val_ood_ads__file_0071__config_1575,oc20,225,flash_baseline,2.0,0.02708248794078827,6686.0,0.045407190918922424,6686.0,0.0875469297170639,6686.0,0.00956384465098381,53488.0,0.3007104154676199,6686.0,0.0,0.0,0.6427527870982885,33430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9627226516604424,33430.0,0.0,0.0,0.07584011182188988,0.0,1.0468642693012953,0.0,60.21803882904351,0.0,2.8008499648422003,0.0,15.546942921355367,0.0,83.58432059176266,0.0,2.9436590149998665,0.0,1.4142135623730951,0.004573049330528456,0.0,0.003947316760315146,0.0,0.0036605261382810952,0.0,0.000371246503888092,0.0,0.012373451852527346,0.0,0.0,0.0,0.0033623167823566068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01917466927788942,0.0,0.0,0.0,0.0007571903028050928,0.0,0.04978907065565426,0.0,0.14515375496161367,0.0,0.017566961572312967,0.0,0.057605948046252485,0.0,0.12034593789969548,0.0,0.01653567362929294,0.0
oc20_s2ef_val_ood_ads,OC20_S2EF_val_ood_ads__file_0071__config_1575,oc20,225,flash_pair_auto,2.0,0.020518992096185684,3343.0,0.04240758717060089,3343.0,0.08865189738571644,3343.0,0.00956263393163681,26744.0,0.30075288377702236,3343.0,0.08616414852440357,237353.0,0.6565714254975319,16715.0,0.4970591049641371,33430.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9519264344125986,33430.0,0.0,0.0,0.0791346188634634,0.0,1.068568555638194,0.0,60.311575094237924,0.0,2.792442636564374,0.0,15.51969163119793,0.0,84.40799177624285,0.0,3.534499369561672,0.0,1.4142135623730951,0.0002472374480397408,0.0,0.0008981786326716921,0.0,0.002250696216634978,0.0,0.00026173736934639923,0.0,0.003775449412347248,0.0,0.0031198891335702437,0.0,0.04585497905207653,0.0,0.0029083067245228777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010565334396110692,0.0,0.0,0.0,0.0022403341849380055,0.0,0.011903685489183585,0.0,0.10303723677803987,0.0,0.01491697442652008,0.0,0.09981976563703503,0.0,0.11367786803245157,0.0,0.04880518642676272,0.0
oc20_s2ef_val_ood_both,OC20_S2EF_val_ood_both__file_0113__config_496,oc20,223,e3nn_baseline,2.0,0.02566860057413578,11486.0,0.0424820464104414,11486.0,0.08610882796347141,11486.0,0.009174970909953117,91888.0,0.29834057204425335,11486.0,0.0,0.0,0.8428624831140041,57430.0,0.0,0.0,0.3271217457950115,57430.0,0.0,0.0,76.14588653668761,57430.0,0.0,0.0,2.3389788810163736,57430.0,0.09752246551215649,0.0,1.0033058002591133,0.0,61.09453630633652,0.0,2.815875504165888,0.0,150.71370075456798,0.0,296.7230106703937,0.0,80.04840747453272,0.0,1.4142135623730951,0.0011361835341083357,0.0,0.001247574289388003,0.0,0.002430970942853672,0.0,0.00036471593845860027,0.0,0.006685088516260409,0.0,0.0,0.0,0.0034680768910879773,0.0,0.0,0.0,0.0016249738420002727,0.0,0.0,0.0,0.1491664614890662,0.0,0.0,0.0,0.00487806257764758,0.0,0.023452972420686443,0.0,0.04805707749441999,0.0,0.15891210436236664,0.0,0.010500994926315732,0.0,0.049841181396345476,0.0,0.3467031324470363,0.0,0.14130418174202858,0.0
oc20_s2ef_val_ood_both,OC20_S2EF_val_ood_both__file_0113__config_496,oc20,223,e3nn_pair_full,2.0,0.02344469539821148,5743.0,0.04780963063240051,5743.0,0.08959602564573288,5743.0,0.009179254993796349,45944.0,0.3099423833191395,5743.0,0.08318228647112846,407753.0,0.6503176409751177,28715.0,0.6462606601417065,143575.0,0.3096597734838724,57430.0,0.09116372093558311,57430.0,19.74271102808416,57430.0,0.0,0.0,2.6774557773023844,57430.0,0.06625466048717499,0.0,1.0280419141054153,0.0,61.40907718800008,0.0,2.8034606482833624,0.0,144.02517843991518,0.0,235.60486864298582,0.0,25.1124516595155,0.0,1.4142135623730951,0.003906450913624054,0.0,0.00877621682683511,0.0,0.003093057436715455,0.0,0.0003696570116329154,0.0,0.011847545447278814,0.0,0.003687061377852152,0.0,0.014970808398661078,0.0,0.003538969360258819,0.0,0.005124118307694549,0.0,0.0010673695337798997,0.0,0.14182649039484338,0.0,0.0,0.0,0.015366889494607351,0.0,0.0012842227179965364,0.0,0.05108692269289356,0.0,0.17211055886241045,0.0,0.01270093749830376,0.0,0.055470873430071774,0.0,0.36148092574927687,0.0,0.1691599063147519,0.0
oc20_s2ef_val_ood_both,OC20_S2EF_val_ood_both__file_0113__config_496,oc20,223,flash_baseline,2.0,0.02514626830816269,11486.0,0.041863229125738144,11486.0,0.08549792692065239,11486.0,0.009074946865439415,91888.0,0.2966225612908602,11486.0,0.0,0.0,0.8351760450750589,57430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8297496493905783,57430.0,0.0,0.0,0.07827822118997574,0.0,1.0116273537278175,0.0,60.513987531885505,0.0,2.809468610212207,0.0,15.511557972058654,0.0,84.86873339861631,0.0,4.003106663003564,0.0,1.4142135623730951,0.0008745072062246439,0.0,0.0017883302748112114,0.0,0.0033268984325192643,0.0,0.00035905286357526106,0.0,0.011862452329360179,0.0,0.0,0.0,0.008698283410317144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008277282492529963,0.0,0.0,0.0,0.0009588501276812344,0.0,0.05193547098427212,0.0,0.11647550494894009,0.0,0.025791218066494297,0.0,0.091773708087293,0.0,0.07832317456262687,0.0,0.012617589685705565,0.0
oc20_s2ef_val_ood_both,OC20_S2EF_val_ood_both__file_0113__config_496,oc20,223,flash_pair_auto,2.0,0.020612962543964386,5743.0,0.041209952905774117,5743.0,0.08492041379213333,5743.0,0.009107030928134918,45944.0,0.28998698107898235,5743.0,0.08063544519245625,407753.0,0.6315556820482016,28715.0,0.8551403414458036,57430.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8365940786898136,57430.0,0.0,0.0,0.08102180436253548,0.0,1.0014703962951899,0.0,60.69846055470407,0.0,2.789019700139761,0.0,15.498806815594435,0.0,85.89214636012912,0.0,4.7544642351567745,0.0,1.4142135623730951,0.0014220429701343122,0.0,0.00144764087627392,0.0,0.0037027930861933778,0.0,0.0004670316353273511,0.0,0.00941078843694605,0.0,0.0036833792037118786,0.0,0.010654233411691545,0.0,0.002851699889364475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016394599741918432,0.0,0.0,0.0,0.004427852520742357,0.0,0.05825024770246202,0.0,0.2882004992760204,0.0,0.006961854718885311,0.0,0.0982037254116457,0.0,0.38708422358134936,0.0,0.011296513032089296,0.0
oc20_s2ef_val_ood_cat,OC20_S2EF_val_ood_cat__file_0023__config_854,oc20,225,e3nn_baseline,2.0,0.026021571829915047,10270.0,0.0453797634691,10270.0,0.0971317756921053,10270.0,0.010088225826621056,82160.0,0.33113756217062473,10270.0,0.0,0.0,0.7943344302475452,51350.0,0.0,0.0,0.3030569292604923,51350.0,0.0,0.0,74.51778729446232,51350.0,0.0,0.0,2.1286560222506523,51350.0,0.08509536273777485,0.0,1.1090973857790232,0.0,61.07411920093,0.0,2.8018226381391287,0.0,134.60471578873694,0.0,278.8135173264891,0.0,78.11740380711854,0.0,1.4142135623730951,0.0004705001505160937,0.0,0.0019200683894458018,0.0,0.00925063664256776,0.0,0.00025077745811335453,0.0,0.014946915552091378,0.0,0.0,0.0,0.004283967756854847,0.0,0.0,0.0,0.0017675325062042684,0.0,0.0,0.0,0.3988465448894497,0.0,0.0,0.0,0.005308109028197406,0.0,0.0014267253339708267,0.0,0.024079267922708196,0.0,0.03936047492761706,0.0,0.022406709243251416,0.0,0.05538032790159827,0.0,0.471043075252858,0.0,0.40247537918401904,0.0
oc20_s2ef_val_ood_cat,OC20_S2EF_val_ood_cat__file_0023__config_854,oc20,225,e3nn_pair_full,2.0,0.022307178005576134,5135.0,0.045496365055441856,5135.0,0.09473240934312344,5135.0,0.009679188951849937,41080.0,0.3214807715266943,5135.0,0.08864332921802998,364585.0,0.6291097030043602,25675.0,0.5923116113990545,128375.0,0.29149213805794716,51350.0,0.0895792618393898,51350.0,18.07980826124549,51350.0,0.0,0.0,2.4706692434847355,51350.0,0.06746631115674973,0.0,1.1231517419219017,0.0,61.41498708166182,0.0,2.7985526248812675,0.0,127.08926387131214,0.0,216.82854061946273,0.0,23.148549208417535,0.0,1.4142135623730951,0.000155822582750871,0.0,0.0015290335472860227,0.0,0.0032265235867655452,0.0,0.0001975165023738258,0.0,0.0048126630386548875,0.0,0.002879938562304123,0.0,0.00845246389668862,0.0,0.00660762809483116,0.0,0.015116500106895171,0.0,0.0007431117162585281,0.0,0.1341146347265823,0.0,0.0,0.0,0.009563547452019346,0.0,0.002023988895327412,0.0,0.06775346113019601,0.0,0.34061829924866366,0.0,0.013891941455942499,0.0,0.126189522512404,0.0,0.5570382057344966,0.0,0.17232456775992713,0.0
