repeat,stage,time_ms,quadrant,dataset,lmax
19,0_convolution.message_tp_ms,0.1328880898654461,small_sparse,spice_2023,4
19,0_convolution.aggregation_ms,0.036357901990413666,small_sparse,spice_2023,4
19,0_convolution.denominator_ms,0.008623814210295677,small_sparse,spice_2023,4
19,1_convolution.weight_nn_ms,0.0768022146075964,small_sparse,spice_2023,4
19,1_convolution.src_gather_ms,0.011952826753258705,small_sparse,spice_2023,4
19,1_convolution.message_tp_ms,1.5218609478324652,small_sparse,spice_2023,4
19,1_convolution.aggregation_ms,0.044869957491755486,small_sparse,spice_2023,4
19,1_convolution.denominator_ms,0.010194024071097374,small_sparse,spice_2023,4
19,2_convolution.weight_nn_ms,0.07635005749762058,small_sparse,spice_2023,4
19,2_convolution.src_gather_ms,0.012278091162443161,small_sparse,spice_2023,4
19,2_convolution.message_tp_ms,0.1795189455151558,small_sparse,spice_2023,4
19,2_convolution.aggregation_ms,0.036593060940504074,small_sparse,spice_2023,4
19,2_convolution.denominator_ms,0.008558854460716248,small_sparse,spice_2023,4
19,top_force_output_ms,9.456994011998177,small_sparse,spice_2023,4
19,model_total_ms,14.473357936367393,small_sparse,spice_2023,4
20,edge_length_norm_ms,0.014793826267123222,small_sparse,spice_2023,4
20,radial_basis_ms,0.03088288940489292,small_sparse,spice_2023,4
20,cutoff_ms,0.05587795749306679,small_sparse,spice_2023,4
20,radial_combine_ms,0.007635913789272308,small_sparse,spice_2023,4
20,spherical_harmonics_ms,0.4938149359077215,small_sparse,spice_2023,4
20,0_convolution.weight_nn_ms,0.08031795732676983,small_sparse,spice_2023,4
20,0_convolution.src_gather_ms,0.01167692244052887,small_sparse,spice_2023,4
20,0_convolution.message_tp_ms,0.14160294085741043,small_sparse,spice_2023,4
20,0_convolution.aggregation_ms,0.04316610284149647,small_sparse,spice_2023,4
20,0_convolution.denominator_ms,0.008766073733568192,small_sparse,spice_2023,4
20,1_convolution.weight_nn_ms,0.07803691551089287,small_sparse,spice_2023,4
20,1_convolution.src_gather_ms,0.01178705133497715,small_sparse,spice_2023,4
20,1_convolution.message_tp_ms,1.527672167867422,small_sparse,spice_2023,4
20,1_convolution.aggregation_ms,0.04454096779227257,small_sparse,spice_2023,4
20,1_convolution.denominator_ms,0.009935814887285233,small_sparse,spice_2023,4
20,2_convolution.weight_nn_ms,0.0896600540727377,small_sparse,spice_2023,4
20,2_convolution.src_gather_ms,0.021690037101507187,small_sparse,spice_2023,4
20,2_convolution.message_tp_ms,0.18724915571510792,small_sparse,spice_2023,4
20,2_convolution.aggregation_ms,0.03706710413098335,small_sparse,spice_2023,4
20,2_convolution.denominator_ms,0.008575152605772018,small_sparse,spice_2023,4
20,top_force_output_ms,9.503208100795746,small_sparse,spice_2023,4
20,model_total_ms,14.728173846378922,small_sparse,spice_2023,4
21,edge_length_norm_ms,0.015121884644031525,small_sparse,spice_2023,4
21,radial_basis_ms,0.03093387931585312,small_sparse,spice_2023,4
21,cutoff_ms,0.05555804818868637,small_sparse,spice_2023,4
21,radial_combine_ms,0.007558148354291916,small_sparse,spice_2023,4
21,spherical_harmonics_ms,0.3949620295315981,small_sparse,spice_2023,4
21,0_convolution.weight_nn_ms,0.07819291204214096,small_sparse,spice_2023,4
21,0_convolution.src_gather_ms,0.011052004992961884,small_sparse,spice_2023,4
21,0_convolution.message_tp_ms,0.15155202709138393,small_sparse,spice_2023,4
21,0_convolution.aggregation_ms,0.0361311249434948,small_sparse,spice_2023,4
21,0_convolution.denominator_ms,0.008566072210669518,small_sparse,spice_2023,4
21,1_convolution.weight_nn_ms,0.07702107541263103,small_sparse,spice_2023,4
21,1_convolution.src_gather_ms,0.011707888916134834,small_sparse,spice_2023,4
21,1_convolution.message_tp_ms,1.616718014702201,small_sparse,spice_2023,4
21,1_convolution.aggregation_ms,0.04537194035947323,small_sparse,spice_2023,4
21,1_convolution.denominator_ms,0.010351184755563736,small_sparse,spice_2023,4
21,2_convolution.weight_nn_ms,0.07513700984418392,small_sparse,spice_2023,4
21,2_convolution.src_gather_ms,0.012162141501903534,small_sparse,spice_2023,4
21,2_convolution.message_tp_ms,0.18206192180514336,small_sparse,spice_2023,4
21,2_convolution.aggregation_ms,0.0359660480171442,small_sparse,spice_2023,4
21,2_convolution.denominator_ms,0.00865408219397068,small_sparse,spice_2023,4
21,top_force_output_ms,9.494978003203869,small_sparse,spice_2023,4
21,model_total_ms,14.652314130216837,small_sparse,spice_2023,4
22,edge_length_norm_ms,0.015382887795567513,small_sparse,spice_2023,4
22,radial_basis_ms,0.03503402695059776,small_sparse,spice_2023,4
22,cutoff_ms,0.05598412826657295,small_sparse,spice_2023,4
22,radial_combine_ms,0.007841968908905983,small_sparse,spice_2023,4
22,spherical_harmonics_ms,0.49486616626381874,small_sparse,spice_2023,4
22,0_convolution.weight_nn_ms,0.07865484803915024,small_sparse,spice_2023,4
22,0_convolution.src_gather_ms,0.01113186590373516,small_sparse,spice_2023,4
22,0_convolution.message_tp_ms,0.13617100194096565,small_sparse,spice_2023,4
22,0_convolution.aggregation_ms,0.037054065614938736,small_sparse,spice_2023,4
22,0_convolution.denominator_ms,0.00840192660689354,small_sparse,spice_2023,4
22,1_convolution.weight_nn_ms,0.07881899364292622,small_sparse,spice_2023,4
22,1_convolution.src_gather_ms,0.011950032785534859,small_sparse,spice_2023,4
22,1_convolution.message_tp_ms,1.5409041661769152,small_sparse,spice_2023,4
22,1_convolution.aggregation_ms,0.04635704681277275,small_sparse,spice_2023,4
22,1_convolution.denominator_ms,0.010064803063869476,small_sparse,spice_2023,4
22,2_convolution.weight_nn_ms,0.07667695172131062,small_sparse,spice_2023,4
22,2_convolution.src_gather_ms,0.011906959116458893,small_sparse,spice_2023,4
22,2_convolution.message_tp_ms,0.1817059237509966,small_sparse,spice_2023,4
22,2_convolution.aggregation_ms,0.03650598227977753,small_sparse,spice_2023,4
22,2_convolution.denominator_ms,0.008846167474985123,small_sparse,spice_2023,4
22,top_force_output_ms,9.60367894731462,small_sparse,spice_2023,4
22,model_total_ms,14.741385821253061,small_sparse,spice_2023,4
23,edge_length_norm_ms,0.015703029930591583,small_sparse,spice_2023,4
23,radial_basis_ms,0.03086286596953869,small_sparse,spice_2023,4
23,cutoff_ms,0.06738491356372833,small_sparse,spice_2023,4
23,radial_combine_ms,0.007719965651631355,small_sparse,spice_2023,4
23,spherical_harmonics_ms,0.48959883861243725,small_sparse,spice_2023,4
23,0_convolution.weight_nn_ms,0.07884600199759007,small_sparse,spice_2023,4
23,0_convolution.src_gather_ms,0.011225929483771324,small_sparse,spice_2023,4
23,0_convolution.message_tp_ms,0.13368390500545502,small_sparse,spice_2023,4
23,0_convolution.aggregation_ms,0.03583007492125034,small_sparse,spice_2023,4
23,0_convolution.denominator_ms,0.008533941581845284,small_sparse,spice_2023,4
23,1_convolution.weight_nn_ms,0.09846012108027935,small_sparse,spice_2023,4
23,1_convolution.src_gather_ms,0.011671800166368484,small_sparse,spice_2023,4
23,1_convolution.message_tp_ms,1.533149043098092,small_sparse,spice_2023,4
23,1_convolution.aggregation_ms,0.04514888860285282,small_sparse,spice_2023,4
23,1_convolution.denominator_ms,0.010256888344883919,small_sparse,spice_2023,4
23,2_convolution.weight_nn_ms,0.07584504783153534,small_sparse,spice_2023,4
23,2_convolution.src_gather_ms,0.012320932000875473,small_sparse,spice_2023,4
23,2_convolution.message_tp_ms,0.17912592738866806,small_sparse,spice_2023,4
23,2_convolution.aggregation_ms,0.035705044865608215,small_sparse,spice_2023,4
23,2_convolution.denominator_ms,0.008848961442708969,small_sparse,spice_2023,4
23,top_force_output_ms,9.537453996017575,small_sparse,spice_2023,4
23,model_total_ms,14.670616015791893,small_sparse,spice_2023,4
24,edge_length_norm_ms,0.01943088136613369,small_sparse,spice_2023,4
24,radial_basis_ms,0.031153205782175064,small_sparse,spice_2023,4
24,cutoff_ms,0.05532917566597462,small_sparse,spice_2023,4
24,radial_combine_ms,0.007875962182879448,small_sparse,spice_2023,4
24,spherical_harmonics_ms,0.39663398638367653,small_sparse,spice_2023,4
24,0_convolution.weight_nn_ms,0.07869699038565159,small_sparse,spice_2023,4
24,0_convolution.src_gather_ms,0.011377036571502686,small_sparse,spice_2023,4
24,0_convolution.message_tp_ms,0.13971002772450447,small_sparse,spice_2023,4
24,0_convolution.aggregation_ms,0.03584078513085842,small_sparse,spice_2023,4
24,0_convolution.denominator_ms,0.008656876161694527,small_sparse,spice_2023,4
24,1_convolution.weight_nn_ms,0.08187792263925076,small_sparse,spice_2023,4
24,1_convolution.src_gather_ms,0.011909985914826393,small_sparse,spice_2023,4
24,1_convolution.message_tp_ms,1.5217659529298544,small_sparse,spice_2023,4
24,1_convolution.aggregation_ms,0.04476914182305336,small_sparse,spice_2023,4
24,1_convolution.denominator_ms,0.009953975677490234,small_sparse,spice_2023,4
24,2_convolution.weight_nn_ms,0.07615587674081326,small_sparse,spice_2023,4
24,2_convolution.src_gather_ms,0.012174015864729881,small_sparse,spice_2023,4
24,2_convolution.message_tp_ms,0.18179696053266525,small_sparse,spice_2023,4
24,2_convolution.aggregation_ms,0.03597489558160305,small_sparse,spice_2023,4
24,2_convolution.denominator_ms,0.0088447704911232,small_sparse,spice_2023,4
24,top_force_output_ms,9.63674089871347,small_sparse,spice_2023,4
24,model_total_ms,14.68736701644957,small_sparse,spice_2023,4
25,edge_length_norm_ms,0.015081139281392097,small_sparse,spice_2023,4
25,radial_basis_ms,0.03180699422955513,small_sparse,spice_2023,4
25,cutoff_ms,0.067578861489892,small_sparse,spice_2023,4
25,radial_combine_ms,0.00765407457947731,small_sparse,spice_2023,4
25,spherical_harmonics_ms,0.4817340523004532,small_sparse,spice_2023,4
25,0_convolution.weight_nn_ms,0.07791887037456036,small_sparse,spice_2023,4
25,0_convolution.src_gather_ms,0.011135824024677277,small_sparse,spice_2023,4
25,0_convolution.message_tp_ms,0.15576579608023167,small_sparse,spice_2023,4
25,0_convolution.aggregation_ms,0.03661401569843292,small_sparse,spice_2023,4
25,0_convolution.denominator_ms,0.008223112672567368,small_sparse,spice_2023,4
25,1_convolution.weight_nn_ms,0.07804902270436287,small_sparse,spice_2023,4
25,1_convolution.src_gather_ms,0.01206505112349987,small_sparse,spice_2023,4
25,1_convolution.message_tp_ms,1.5830248594284058,small_sparse,spice_2023,4
25,1_convolution.aggregation_ms,0.044803135097026825,small_sparse,spice_2023,4
25,1_convolution.denominator_ms,0.010044081136584282,small_sparse,spice_2023,4
25,2_convolution.weight_nn_ms,0.07717404514551163,small_sparse,spice_2023,4
25,2_convolution.src_gather_ms,0.012225005775690079,small_sparse,spice_2023,4
25,2_convolution.message_tp_ms,0.17946981824934483,small_sparse,spice_2023,4
25,2_convolution.aggregation_ms,0.03595883026719093,small_sparse,spice_2023,4
25,2_convolution.denominator_ms,0.008841976523399353,small_sparse,spice_2023,4
25,top_force_output_ms,9.503399953246117,small_sparse,spice_2023,4
25,model_total_ms,14.756625052541494,small_sparse,spice_2023,4
26,edge_length_norm_ms,0.015140045434236526,small_sparse,spice_2023,4
26,radial_basis_ms,0.03122398629784584,small_sparse,spice_2023,4
26,cutoff_ms,0.05948403850197792,small_sparse,spice_2023,4
26,radial_combine_ms,0.007813097909092903,small_sparse,spice_2023,4
26,spherical_harmonics_ms,0.5430968012660742,small_sparse,spice_2023,4
26,0_convolution.weight_nn_ms,0.07941201329231262,small_sparse,spice_2023,4
26,0_convolution.src_gather_ms,0.011045020073652267,small_sparse,spice_2023,4
26,0_convolution.message_tp_ms,0.13486784882843494,small_sparse,spice_2023,4
26,0_convolution.aggregation_ms,0.037289923056960106,small_sparse,spice_2023,4
26,0_convolution.denominator_ms,0.008573057129979134,small_sparse,spice_2023,4
26,1_convolution.weight_nn_ms,0.07825996726751328,small_sparse,spice_2023,4
26,1_convolution.src_gather_ms,0.01185387372970581,small_sparse,spice_2023,4
26,1_convolution.message_tp_ms,1.529885921627283,small_sparse,spice_2023,4
26,1_convolution.aggregation_ms,0.04578405059874058,small_sparse,spice_2023,4
26,1_convolution.denominator_ms,0.01003197394311428,small_sparse,spice_2023,4
26,2_convolution.weight_nn_ms,0.07777102291584015,small_sparse,spice_2023,4
26,2_convolution.src_gather_ms,0.014354009181261063,small_sparse,spice_2023,4
26,2_convolution.message_tp_ms,0.1859399490058422,small_sparse,spice_2023,4
26,2_convolution.aggregation_ms,0.03774999640882015,small_sparse,spice_2023,4
26,2_convolution.denominator_ms,0.009193085134029388,small_sparse,spice_2023,4
26,top_force_output_ms,9.513814002275467,small_sparse,spice_2023,4
26,model_total_ms,14.803498983383179,small_sparse,spice_2023,4
27,edge_length_norm_ms,0.015440164133906364,small_sparse,spice_2023,4
27,radial_basis_ms,0.030284980311989784,small_sparse,spice_2023,4
27,cutoff_ms,0.05511916242539883,small_sparse,spice_2023,4
27,radial_combine_ms,0.007596099749207497,small_sparse,spice_2023,4
27,spherical_harmonics_ms,0.3913880791515112,small_sparse,spice_2023,4
27,0_convolution.weight_nn_ms,0.07759709842503071,small_sparse,spice_2023,4
27,0_convolution.src_gather_ms,0.016801059246063232,small_sparse,spice_2023,4
27,0_convolution.message_tp_ms,0.1393470447510481,small_sparse,spice_2023,4
27,0_convolution.aggregation_ms,0.03720703534781933,small_sparse,spice_2023,4
27,0_convolution.denominator_ms,0.008533010259270668,small_sparse,spice_2023,4
27,1_convolution.weight_nn_ms,0.10310602374374866,small_sparse,spice_2023,4
27,1_convolution.src_gather_ms,0.011984026059508324,small_sparse,spice_2023,4
27,1_convolution.message_tp_ms,1.5708880964666605,small_sparse,spice_2023,4
27,1_convolution.aggregation_ms,0.045944005250930786,small_sparse,spice_2023,4
27,1_convolution.denominator_ms,0.010317889973521233,small_sparse,spice_2023,4
27,2_convolution.weight_nn_ms,0.0775668304413557,small_sparse,spice_2023,4
27,2_convolution.src_gather_ms,0.012037111446261406,small_sparse,spice_2023,4
27,2_convolution.message_tp_ms,0.18334179185330868,small_sparse,spice_2023,4
27,2_convolution.aggregation_ms,0.03615417517721653,small_sparse,spice_2023,4
27,2_convolution.denominator_ms,0.008841045200824738,small_sparse,spice_2023,4
27,top_force_output_ms,9.419845882803202,small_sparse,spice_2023,4
27,model_total_ms,14.633690007030964,small_sparse,spice_2023,4
28,edge_length_norm_ms,0.015662983059883118,small_sparse,spice_2023,4
28,radial_basis_ms,0.03184890374541283,small_sparse,spice_2023,4
28,cutoff_ms,0.05727098323404789,small_sparse,spice_2023,4
28,radial_combine_ms,0.007746974006295204,small_sparse,spice_2023,4
28,spherical_harmonics_ms,0.5089419428259134,small_sparse,spice_2023,4
28,0_convolution.weight_nn_ms,0.07893797010183334,small_sparse,spice_2023,4
28,0_convolution.src_gather_ms,0.0128219835460186,small_sparse,spice_2023,4
28,0_convolution.message_tp_ms,0.13590510934591293,small_sparse,spice_2023,4
28,0_convolution.aggregation_ms,0.03640796057879925,small_sparse,spice_2023,4
28,0_convolution.denominator_ms,0.008491100743412971,small_sparse,spice_2023,4
28,1_convolution.weight_nn_ms,0.07945788092911243,small_sparse,spice_2023,4
28,1_convolution.src_gather_ms,0.013040145859122276,small_sparse,spice_2023,4
28,1_convolution.message_tp_ms,1.5935669653117657,small_sparse,spice_2023,4
28,1_convolution.aggregation_ms,0.046448083594441414,small_sparse,spice_2023,4
28,1_convolution.denominator_ms,0.010057119652628899,small_sparse,spice_2023,4
28,2_convolution.weight_nn_ms,0.07703783921897411,small_sparse,spice_2023,4
28,2_convolution.src_gather_ms,0.0121269840747118,small_sparse,spice_2023,4
28,2_convolution.message_tp_ms,0.18440093845129013,small_sparse,spice_2023,4
28,2_convolution.aggregation_ms,0.037041958421468735,small_sparse,spice_2023,4
28,2_convolution.denominator_ms,0.008841976523399353,small_sparse,spice_2023,4
28,top_force_output_ms,9.27466806024313,small_sparse,spice_2023,4
28,model_total_ms,14.469929970800877,small_sparse,spice_2023,4
29,edge_length_norm_ms,0.01479312777519226,small_sparse,spice_2023,4
29,radial_basis_ms,0.03334321081638336,small_sparse,spice_2023,4
29,cutoff_ms,0.06554997526109219,small_sparse,spice_2023,4
29,radial_combine_ms,0.007646158337593079,small_sparse,spice_2023,4
29,spherical_harmonics_ms,0.4816749133169651,small_sparse,spice_2023,4
29,0_convolution.weight_nn_ms,0.07751188240945339,small_sparse,spice_2023,4
29,0_convolution.src_gather_ms,0.0110589899122715,small_sparse,spice_2023,4
29,0_convolution.message_tp_ms,0.13409997336566448,small_sparse,spice_2023,4
29,0_convolution.aggregation_ms,0.03557000309228897,small_sparse,spice_2023,4
29,0_convolution.denominator_ms,0.008319038897752762,small_sparse,spice_2023,4
29,1_convolution.weight_nn_ms,0.07659220136702061,small_sparse,spice_2023,4
29,1_convolution.src_gather_ms,0.011428026482462883,small_sparse,spice_2023,4
29,1_convolution.message_tp_ms,1.5253389719873667,small_sparse,spice_2023,4
29,1_convolution.aggregation_ms,0.044425949454307556,small_sparse,spice_2023,4
29,1_convolution.denominator_ms,0.009772833436727524,small_sparse,spice_2023,4
29,2_convolution.weight_nn_ms,0.07571489550173283,small_sparse,spice_2023,4
29,2_convolution.src_gather_ms,0.012181000784039497,small_sparse,spice_2023,4
29,2_convolution.message_tp_ms,0.17908192239701748,small_sparse,spice_2023,4
29,2_convolution.aggregation_ms,0.03648712299764156,small_sparse,spice_2023,4
29,2_convolution.denominator_ms,0.008536037057638168,small_sparse,spice_2023,4
29,top_force_output_ms,9.285380132496357,small_sparse,spice_2023,4
29,model_total_ms,14.36115987598896,small_sparse,spice_2023,4
0,edge_length_norm_ms,0.02478715032339096,small_sparse,spice_2023,5
0,radial_basis_ms,0.03622681833803654,small_sparse,spice_2023,5
0,cutoff_ms,0.0577589962631464,small_sparse,spice_2023,5
0,radial_combine_ms,0.008364906534552574,small_sparse,spice_2023,5
0,spherical_harmonics_ms,0.7125961128622293,small_sparse,spice_2023,5
0,0_convolution.weight_nn_ms,0.08186511695384979,small_sparse,spice_2023,5
0,0_convolution.src_gather_ms,0.01347181387245655,small_sparse,spice_2023,5
0,0_convolution.message_tp_ms,0.15482399612665176,small_sparse,spice_2023,5
0,0_convolution.aggregation_ms,0.038567930459976196,small_sparse,spice_2023,5
0,0_convolution.denominator_ms,0.009332085028290749,small_sparse,spice_2023,5
0,1_convolution.weight_nn_ms,0.07982994429767132,small_sparse,spice_2023,5
0,1_convolution.src_gather_ms,0.012021046131849289,small_sparse,spice_2023,5
0,1_convolution.message_tp_ms,2.552133984863758,small_sparse,spice_2023,5
0,1_convolution.aggregation_ms,0.055148033425211906,small_sparse,spice_2023,5
0,1_convolution.denominator_ms,0.011458992958068848,small_sparse,spice_2023,5
0,2_convolution.weight_nn_ms,0.07924693636596203,small_sparse,spice_2023,5
0,2_convolution.src_gather_ms,0.012954231351613998,small_sparse,spice_2023,5
0,2_convolution.message_tp_ms,0.20577595569193363,small_sparse,spice_2023,5
0,2_convolution.aggregation_ms,0.03585708327591419,small_sparse,spice_2023,5
0,2_convolution.denominator_ms,0.008922070264816284,small_sparse,spice_2023,5
0,top_force_output_ms,13.915293151512742,small_sparse,spice_2023,5
0,model_total_ms,20.3060160856694,small_sparse,spice_2023,5
1,edge_length_norm_ms,0.014674849808216095,small_sparse,spice_2023,5
1,radial_basis_ms,0.030259136110544205,small_sparse,spice_2023,5
1,cutoff_ms,0.055993907153606415,small_sparse,spice_2023,5
1,radial_combine_ms,0.0078519806265831,small_sparse,spice_2023,5
1,spherical_harmonics_ms,0.6660961080342531,small_sparse,spice_2023,5
1,0_convolution.weight_nn_ms,0.0784329604357481,small_sparse,spice_2023,5
1,0_convolution.src_gather_ms,0.011388910934329033,small_sparse,spice_2023,5
1,0_convolution.message_tp_ms,0.16217888332903385,small_sparse,spice_2023,5
1,0_convolution.aggregation_ms,0.04008505493402481,small_sparse,spice_2023,5
1,0_convolution.denominator_ms,0.008404022082686424,small_sparse,spice_2023,5
1,1_convolution.weight_nn_ms,0.07735122926533222,small_sparse,spice_2023,5
1,1_convolution.src_gather_ms,0.011595897376537323,small_sparse,spice_2023,5
1,1_convolution.message_tp_ms,2.4612138513475657,small_sparse,spice_2023,5
1,1_convolution.aggregation_ms,0.05443906411528587,small_sparse,spice_2023,5
1,1_convolution.denominator_ms,0.011296011507511139,small_sparse,spice_2023,5
1,2_convolution.weight_nn_ms,0.07706321775913239,small_sparse,spice_2023,5
1,2_convolution.src_gather_ms,0.012603122740983963,small_sparse,spice_2023,5
1,2_convolution.message_tp_ms,0.20335009321570396,small_sparse,spice_2023,5
1,2_convolution.aggregation_ms,0.03619887866079807,small_sparse,spice_2023,5
1,2_convolution.denominator_ms,0.008777016773819923,small_sparse,spice_2023,5
1,top_force_output_ms,14.008341822773218,small_sparse,spice_2023,5
1,model_total_ms,20.48815879970789,small_sparse,spice_2023,5
2,edge_length_norm_ms,0.015984056517481804,small_sparse,spice_2023,5
2,radial_basis_ms,0.03609200939536095,small_sparse,spice_2023,5
2,cutoff_ms,0.06034085527062416,small_sparse,spice_2023,5
2,radial_combine_ms,0.007771886885166168,small_sparse,spice_2023,5
2,spherical_harmonics_ms,0.865492969751358,small_sparse,spice_2023,5
2,0_convolution.weight_nn_ms,0.0802888534963131,small_sparse,spice_2023,5
2,0_convolution.src_gather_ms,0.011134892702102661,small_sparse,spice_2023,5
2,0_convolution.message_tp_ms,0.1523289829492569,small_sparse,spice_2023,5
2,0_convolution.aggregation_ms,0.03567710518836975,small_sparse,spice_2023,5
2,0_convolution.denominator_ms,0.008562114089727402,small_sparse,spice_2023,5
2,1_convolution.weight_nn_ms,0.07744203321635723,small_sparse,spice_2023,5
2,1_convolution.src_gather_ms,0.011814059689640999,small_sparse,spice_2023,5
2,1_convolution.message_tp_ms,2.5383541360497475,small_sparse,spice_2023,5
2,1_convolution.aggregation_ms,0.054097967222332954,small_sparse,spice_2023,5
2,1_convolution.denominator_ms,0.011317897588014603,small_sparse,spice_2023,5
2,2_convolution.weight_nn_ms,0.0777379609644413,small_sparse,spice_2023,5
2,2_convolution.src_gather_ms,0.012364005669951439,small_sparse,spice_2023,5
2,2_convolution.message_tp_ms,0.239846995100379,small_sparse,spice_2023,5
2,2_convolution.aggregation_ms,0.038153957575559616,small_sparse,spice_2023,5
2,2_convolution.denominator_ms,0.009023817256093025,small_sparse,spice_2023,5
2,top_force_output_ms,13.951943954452872,small_sparse,spice_2023,5
2,model_total_ms,20.928918849676847,small_sparse,spice_2023,5
3,edge_length_norm_ms,0.01587602309882641,small_sparse,spice_2023,5
3,radial_basis_ms,0.032472191378474236,small_sparse,spice_2023,5
3,cutoff_ms,0.06795884110033512,small_sparse,spice_2023,5
3,radial_combine_ms,0.008745118975639343,small_sparse,spice_2023,5
3,spherical_harmonics_ms,0.7957241032272577,small_sparse,spice_2023,5
3,0_convolution.weight_nn_ms,0.07962505333125591,small_sparse,spice_2023,5
3,0_convolution.src_gather_ms,0.011456897482275963,small_sparse,spice_2023,5
3,0_convolution.message_tp_ms,0.15115411952137947,small_sparse,spice_2023,5
3,0_convolution.aggregation_ms,0.03691110759973526,small_sparse,spice_2023,5
3,0_convolution.denominator_ms,0.008495058864355087,small_sparse,spice_2023,5
3,1_convolution.weight_nn_ms,0.07914099842309952,small_sparse,spice_2023,5
3,1_convolution.src_gather_ms,0.011770986020565033,small_sparse,spice_2023,5
3,1_convolution.message_tp_ms,2.475875895470381,small_sparse,spice_2023,5
3,1_convolution.aggregation_ms,0.052530085667967796,small_sparse,spice_2023,5
3,1_convolution.denominator_ms,0.011094845831394196,small_sparse,spice_2023,5
3,2_convolution.weight_nn_ms,0.07919897325336933,small_sparse,spice_2023,5
3,2_convolution.src_gather_ms,0.012581003829836845,small_sparse,spice_2023,5
3,2_convolution.message_tp_ms,0.2380087971687317,small_sparse,spice_2023,5
3,2_convolution.aggregation_ms,0.037744175642728806,small_sparse,spice_2023,5
3,2_convolution.denominator_ms,0.008462928235530853,small_sparse,spice_2023,5
3,top_force_output_ms,13.771228026598692,small_sparse,spice_2023,5
3,model_total_ms,20.589463878422976,small_sparse,spice_2023,5
4,edge_length_norm_ms,0.015419907867908478,small_sparse,spice_2023,5
4,radial_basis_ms,0.032060081139206886,small_sparse,spice_2023,5
4,cutoff_ms,0.05550403147935867,small_sparse,spice_2023,5
4,radial_combine_ms,0.007760943844914436,small_sparse,spice_2023,5
4,spherical_harmonics_ms,0.8447491563856602,small_sparse,spice_2023,5
4,0_convolution.weight_nn_ms,0.08032610639929771,small_sparse,spice_2023,5
4,0_convolution.src_gather_ms,0.01134001649916172,small_sparse,spice_2023,5
4,0_convolution.message_tp_ms,0.15123002231121063,small_sparse,spice_2023,5
4,0_convolution.aggregation_ms,0.036492012441158295,small_sparse,spice_2023,5
4,0_convolution.denominator_ms,0.008264090865850449,small_sparse,spice_2023,5
4,1_convolution.weight_nn_ms,0.07797102443873882,small_sparse,spice_2023,5
4,1_convolution.src_gather_ms,0.011742115020751953,small_sparse,spice_2023,5
4,1_convolution.message_tp_ms,2.522472059354186,small_sparse,spice_2023,5
4,1_convolution.aggregation_ms,0.05421903915703297,small_sparse,spice_2023,5
4,1_convolution.denominator_ms,0.011369818821549416,small_sparse,spice_2023,5
4,2_convolution.weight_nn_ms,0.07775495760142803,small_sparse,spice_2023,5
4,2_convolution.src_gather_ms,0.012662960216403008,small_sparse,spice_2023,5
4,2_convolution.message_tp_ms,0.21179905161261559,small_sparse,spice_2023,5
4,2_convolution.aggregation_ms,0.036384910345077515,small_sparse,spice_2023,5
4,2_convolution.denominator_ms,0.008546048775315285,small_sparse,spice_2023,5
4,top_force_output_ms,13.901483034715056,small_sparse,spice_2023,5
4,model_total_ms,20.592881133779883,small_sparse,spice_2023,5
5,edge_length_norm_ms,0.015722820535302162,small_sparse,spice_2023,5
5,radial_basis_ms,0.03254599869251251,small_sparse,spice_2023,5
5,cutoff_ms,0.05705095827579498,small_sparse,spice_2023,5
5,radial_combine_ms,0.00779004767537117,small_sparse,spice_2023,5
5,spherical_harmonics_ms,0.6666290573775768,small_sparse,spice_2023,5
5,0_convolution.weight_nn_ms,0.08009513840079308,small_sparse,spice_2023,5
5,0_convolution.src_gather_ms,0.011669006198644638,small_sparse,spice_2023,5
5,0_convolution.message_tp_ms,0.14950893819332123,small_sparse,spice_2023,5
5,0_convolution.aggregation_ms,0.036420999094843864,small_sparse,spice_2023,5
5,0_convolution.denominator_ms,0.008407048881053925,small_sparse,spice_2023,5
5,1_convolution.weight_nn_ms,0.10327901691198349,small_sparse,spice_2023,5
5,1_convolution.src_gather_ms,0.012082047760486603,small_sparse,spice_2023,5
5,1_convolution.message_tp_ms,2.5193640030920506,small_sparse,spice_2023,5
5,1_convolution.aggregation_ms,0.05405303090810776,small_sparse,spice_2023,5
5,1_convolution.denominator_ms,0.011136988177895546,small_sparse,spice_2023,5
5,2_convolution.weight_nn_ms,0.07775286212563515,small_sparse,spice_2023,5
5,2_convolution.src_gather_ms,0.012451084330677986,small_sparse,spice_2023,5
5,2_convolution.message_tp_ms,0.2059941180050373,small_sparse,spice_2023,5
5,2_convolution.aggregation_ms,0.03662402741611004,small_sparse,spice_2023,5
5,2_convolution.denominator_ms,0.00847293995320797,small_sparse,spice_2023,5
5,top_force_output_ms,13.961368938907981,small_sparse,spice_2023,5
5,model_total_ms,20.460940897464752,small_sparse,spice_2023,5
6,edge_length_norm_ms,0.015893951058387756,small_sparse,spice_2023,5
6,radial_basis_ms,0.0313599593937397,small_sparse,spice_2023,5
6,cutoff_ms,0.05586189217865467,small_sparse,spice_2023,5
6,radial_combine_ms,0.008041970431804657,small_sparse,spice_2023,5
6,spherical_harmonics_ms,0.7480250205844641,small_sparse,spice_2023,5
6,0_convolution.weight_nn_ms,0.07930980063974857,small_sparse,spice_2023,5
