system,category,case,mode,repeat,stage,ms,num_edges,num_pairs
dimer_small,small_sparse,geometry_only,forward_energy,11,radial_basis_cutoff_ms,0.08912989869713783,2,1
dimer_small,small_sparse,geometry_only,forward_energy,11,spherical_harmonics_ms,0.08853594772517681,2,1
dimer_small,small_sparse,geometry_only,forward_energy,11,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,11,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,11,edge_attr_expand_ms,0.009404029697179794,2,1
dimer_small,small_sparse,geometry_only,forward_energy,11,edge_attr_sign_ms,0.01838989555835724,2,1
dimer_small,small_sparse,geometry_only,forward_energy,11,conv_weight_nn_ms,0.22390484809875488,2,1
dimer_small,small_sparse,geometry_only,forward_energy,11,conv_weight_expand_ms,0.03379490226507187,2,1
dimer_small,small_sparse,geometry_only,forward_energy,11,conv_src_gather_ms,0.024633947759866714,2,1
dimer_small,small_sparse,geometry_only,forward_energy,11,conv_message_tp_ms,0.603002030402422,2,1
dimer_small,small_sparse,geometry_only,forward_energy,11,conv_message_gather_ms,0.11175312101840973,2,1
dimer_small,small_sparse,geometry_only,forward_energy,11,model_total_ms,3.0436788219958544,2,1
dimer_small,small_sparse,geometry_only,forward_energy,12,edge_pair_vec_select_ms,0.00991998240351677,2,1
dimer_small,small_sparse,geometry_only,forward_energy,12,edge_length_norm_ms,0.012879027053713799,2,1
dimer_small,small_sparse,geometry_only,forward_energy,12,radial_basis_cutoff_ms,0.0855298712849617,2,1
dimer_small,small_sparse,geometry_only,forward_energy,12,spherical_harmonics_ms,0.08326792158186436,2,1
dimer_small,small_sparse,geometry_only,forward_energy,12,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,12,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,12,edge_attr_expand_ms,0.009296927601099014,2,1
dimer_small,small_sparse,geometry_only,forward_energy,12,edge_attr_sign_ms,0.018354039639234543,2,1
dimer_small,small_sparse,geometry_only,forward_energy,12,conv_weight_nn_ms,0.22153486497700214,2,1
dimer_small,small_sparse,geometry_only,forward_energy,12,conv_weight_expand_ms,0.033051008358597755,2,1
dimer_small,small_sparse,geometry_only,forward_energy,12,conv_src_gather_ms,0.024659093469381332,2,1
dimer_small,small_sparse,geometry_only,forward_energy,12,conv_message_tp_ms,0.5943391006439924,2,1
dimer_small,small_sparse,geometry_only,forward_energy,12,conv_message_gather_ms,0.10884786024689674,2,1
dimer_small,small_sparse,geometry_only,forward_energy,12,model_total_ms,3.0169219244271517,2,1
dimer_small,small_sparse,geometry_only,forward_energy,13,edge_pair_vec_select_ms,0.009679002687335014,2,1
dimer_small,small_sparse,geometry_only,forward_energy,13,edge_length_norm_ms,0.012838048860430717,2,1
dimer_small,small_sparse,geometry_only,forward_energy,13,radial_basis_cutoff_ms,0.11180597357451916,2,1
dimer_small,small_sparse,geometry_only,forward_energy,13,spherical_harmonics_ms,0.08531310595571995,2,1
dimer_small,small_sparse,geometry_only,forward_energy,13,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,13,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,13,edge_attr_expand_ms,0.009251991286873817,2,1
dimer_small,small_sparse,geometry_only,forward_energy,13,edge_attr_sign_ms,0.018236925825476646,2,1
dimer_small,small_sparse,geometry_only,forward_energy,13,conv_weight_nn_ms,0.2199190203100443,2,1
dimer_small,small_sparse,geometry_only,forward_energy,13,conv_weight_expand_ms,0.0321781262755394,2,1
dimer_small,small_sparse,geometry_only,forward_energy,13,conv_src_gather_ms,0.024759909138083458,2,1
dimer_small,small_sparse,geometry_only,forward_energy,13,conv_message_tp_ms,0.6295256316661835,2,1
dimer_small,small_sparse,geometry_only,forward_energy,13,conv_message_gather_ms,0.12512714602053165,2,1
dimer_small,small_sparse,geometry_only,forward_energy,13,model_total_ms,3.1191071029752493,2,1
dimer_small,small_sparse,geometry_only,forward_energy,14,edge_pair_vec_select_ms,0.009731156751513481,2,1
dimer_small,small_sparse,geometry_only,forward_energy,14,edge_length_norm_ms,0.012462958693504333,2,1
dimer_small,small_sparse,geometry_only,forward_energy,14,radial_basis_cutoff_ms,0.0819049309939146,2,1
dimer_small,small_sparse,geometry_only,forward_energy,14,spherical_harmonics_ms,0.1061467919498682,2,1
dimer_small,small_sparse,geometry_only,forward_energy,14,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,14,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,14,edge_attr_expand_ms,0.009667128324508667,2,1
dimer_small,small_sparse,geometry_only,forward_energy,14,edge_attr_sign_ms,0.018701888620853424,2,1
dimer_small,small_sparse,geometry_only,forward_energy,14,conv_weight_nn_ms,0.21512573584914207,2,1
dimer_small,small_sparse,geometry_only,forward_energy,14,conv_weight_expand_ms,0.032594893127679825,2,1
dimer_small,small_sparse,geometry_only,forward_energy,14,conv_src_gather_ms,0.024314038455486298,2,1
dimer_small,small_sparse,geometry_only,forward_energy,14,conv_message_tp_ms,0.5753010045737028,2,1
dimer_small,small_sparse,geometry_only,forward_energy,14,conv_message_gather_ms,0.10585086420178413,2,1
dimer_small,small_sparse,geometry_only,forward_energy,14,model_total_ms,2.976085990667343,2,1
dimer_small,small_sparse,geometry_only,forward_energy,15,edge_pair_vec_select_ms,0.009726965799927711,2,1
dimer_small,small_sparse,geometry_only,forward_energy,15,edge_length_norm_ms,0.012221047654747963,2,1
dimer_small,small_sparse,geometry_only,forward_energy,15,radial_basis_cutoff_ms,0.10585109703242779,2,1
dimer_small,small_sparse,geometry_only,forward_energy,15,spherical_harmonics_ms,0.08122692815959454,2,1
dimer_small,small_sparse,geometry_only,forward_energy,15,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,15,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,15,edge_attr_expand_ms,0.00909389927983284,2,1
dimer_small,small_sparse,geometry_only,forward_energy,15,edge_attr_sign_ms,0.018236925825476646,2,1
dimer_small,small_sparse,geometry_only,forward_energy,15,conv_weight_nn_ms,0.21594995632767677,2,1
dimer_small,small_sparse,geometry_only,forward_energy,15,conv_weight_expand_ms,0.03257789649069309,2,1
dimer_small,small_sparse,geometry_only,forward_energy,15,conv_src_gather_ms,0.024034176021814346,2,1
dimer_small,small_sparse,geometry_only,forward_energy,15,conv_message_tp_ms,0.5995882675051689,2,1
dimer_small,small_sparse,geometry_only,forward_energy,15,conv_message_gather_ms,0.10746298357844353,2,1
dimer_small,small_sparse,geometry_only,forward_energy,15,model_total_ms,3.0045239254832268,2,1
dimer_small,small_sparse,geometry_only,forward_energy,16,edge_pair_vec_select_ms,0.021378975361585617,2,1
dimer_small,small_sparse,geometry_only,forward_energy,16,edge_length_norm_ms,0.012660864740610123,2,1
dimer_small,small_sparse,geometry_only,forward_energy,16,radial_basis_cutoff_ms,0.08836202323436737,2,1
dimer_small,small_sparse,geometry_only,forward_energy,16,spherical_harmonics_ms,0.08005090057849884,2,1
dimer_small,small_sparse,geometry_only,forward_energy,16,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,16,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,16,edge_attr_expand_ms,0.00913301482796669,2,1
dimer_small,small_sparse,geometry_only,forward_energy,16,edge_attr_sign_ms,0.017800135537981987,2,1
dimer_small,small_sparse,geometry_only,forward_energy,16,conv_weight_nn_ms,0.21708616986870766,2,1
dimer_small,small_sparse,geometry_only,forward_energy,16,conv_weight_expand_ms,0.03284495323896408,2,1
dimer_small,small_sparse,geometry_only,forward_energy,16,conv_src_gather_ms,0.02452125772833824,2,1
dimer_small,small_sparse,geometry_only,forward_energy,16,conv_message_tp_ms,0.5802188534289598,2,1
dimer_small,small_sparse,geometry_only,forward_energy,16,conv_message_gather_ms,0.10746577754616737,2,1
dimer_small,small_sparse,geometry_only,forward_energy,16,model_total_ms,3.022262826561928,2,1
dimer_small,small_sparse,geometry_only,forward_energy,17,edge_pair_vec_select_ms,0.009475043043494225,2,1
dimer_small,small_sparse,geometry_only,forward_energy,17,edge_length_norm_ms,0.012296019122004509,2,1
dimer_small,small_sparse,geometry_only,forward_energy,17,radial_basis_cutoff_ms,0.08235196582973003,2,1
dimer_small,small_sparse,geometry_only,forward_energy,17,spherical_harmonics_ms,0.08089002221822739,2,1
dimer_small,small_sparse,geometry_only,forward_energy,17,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,17,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,17,edge_attr_expand_ms,0.00934302806854248,2,1
dimer_small,small_sparse,geometry_only,forward_energy,17,edge_attr_sign_ms,0.018833205103874207,2,1
dimer_small,small_sparse,geometry_only,forward_energy,17,conv_weight_nn_ms,0.21808617748320103,2,1
dimer_small,small_sparse,geometry_only,forward_energy,17,conv_weight_expand_ms,0.032810959964990616,2,1
dimer_small,small_sparse,geometry_only,forward_energy,17,conv_src_gather_ms,0.0245007686316967,2,1
dimer_small,small_sparse,geometry_only,forward_energy,17,conv_message_tp_ms,0.5881220567971468,2,1
dimer_small,small_sparse,geometry_only,forward_energy,17,conv_message_gather_ms,0.10828371159732342,2,1
dimer_small,small_sparse,geometry_only,forward_energy,17,model_total_ms,2.9352500569075346,2,1
dimer_small,small_sparse,geometry_only,forward_energy,18,edge_pair_vec_select_ms,0.009665032848715782,2,1
dimer_small,small_sparse,geometry_only,forward_energy,18,edge_length_norm_ms,0.012586824595928192,2,1
dimer_small,small_sparse,geometry_only,forward_energy,18,radial_basis_cutoff_ms,0.083134975284338,2,1
dimer_small,small_sparse,geometry_only,forward_energy,18,spherical_harmonics_ms,0.08094008080661297,2,1
dimer_small,small_sparse,geometry_only,forward_energy,18,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,18,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,18,edge_attr_expand_ms,0.009420095011591911,2,1
dimer_small,small_sparse,geometry_only,forward_energy,18,edge_attr_sign_ms,0.018174992874264717,2,1
dimer_small,small_sparse,geometry_only,forward_energy,18,conv_weight_nn_ms,0.21625286899507046,2,1
dimer_small,small_sparse,geometry_only,forward_energy,18,conv_weight_expand_ms,0.03216392360627651,2,1
dimer_small,small_sparse,geometry_only,forward_energy,18,conv_src_gather_ms,0.02411194145679474,2,1
dimer_small,small_sparse,geometry_only,forward_energy,18,conv_message_tp_ms,0.5805341061204672,2,1
dimer_small,small_sparse,geometry_only,forward_energy,18,conv_message_gather_ms,0.10684109292924404,2,1
dimer_small,small_sparse,geometry_only,forward_energy,18,model_total_ms,2.8952141292393208,2,1
dimer_small,small_sparse,geometry_only,forward_energy,19,edge_pair_vec_select_ms,0.009441981092095375,2,1
dimer_small,small_sparse,geometry_only,forward_energy,19,edge_length_norm_ms,0.012295087799429893,2,1
dimer_small,small_sparse,geometry_only,forward_energy,19,radial_basis_cutoff_ms,0.08059595711529255,2,1
dimer_small,small_sparse,geometry_only,forward_energy,19,spherical_harmonics_ms,0.0791430938988924,2,1
dimer_small,small_sparse,geometry_only,forward_energy,19,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,19,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,19,edge_attr_expand_ms,0.009149080142378807,2,1
dimer_small,small_sparse,geometry_only,forward_energy,19,edge_attr_sign_ms,0.018538907170295715,2,1
dimer_small,small_sparse,geometry_only,forward_energy,19,conv_weight_nn_ms,0.2696563024073839,2,1
dimer_small,small_sparse,geometry_only,forward_energy,19,conv_weight_expand_ms,0.03327219747006893,2,1
dimer_small,small_sparse,geometry_only,forward_energy,19,conv_src_gather_ms,0.024706125259399414,2,1
dimer_small,small_sparse,geometry_only,forward_energy,19,conv_message_tp_ms,0.592491589486599,2,1
dimer_small,small_sparse,geometry_only,forward_energy,19,conv_message_gather_ms,0.1074550673365593,2,1
dimer_small,small_sparse,geometry_only,forward_energy,19,model_total_ms,2.9682121239602566,2,1
dimer_small,small_sparse,geometry_only,forward_energy,20,edge_pair_vec_select_ms,0.009581213817000389,2,1
dimer_small,small_sparse,geometry_only,forward_energy,20,edge_length_norm_ms,0.011963071301579475,2,1
dimer_small,small_sparse,geometry_only,forward_energy,20,radial_basis_cutoff_ms,0.08073798380792141,2,1
dimer_small,small_sparse,geometry_only,forward_energy,20,spherical_harmonics_ms,0.08073006756603718,2,1
dimer_small,small_sparse,geometry_only,forward_energy,20,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,20,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,20,edge_attr_expand_ms,0.00913301482796669,2,1
dimer_small,small_sparse,geometry_only,forward_energy,20,edge_attr_sign_ms,0.018090009689331055,2,1
dimer_small,small_sparse,geometry_only,forward_energy,20,conv_weight_nn_ms,0.21452689543366432,2,1
dimer_small,small_sparse,geometry_only,forward_energy,20,conv_weight_expand_ms,0.03268499858677387,2,1
dimer_small,small_sparse,geometry_only,forward_energy,20,conv_src_gather_ms,0.0239501241594553,2,1
dimer_small,small_sparse,geometry_only,forward_energy,20,conv_message_tp_ms,0.6084181368350983,2,1
dimer_small,small_sparse,geometry_only,forward_energy,20,conv_message_gather_ms,0.10848999954760075,2,1
dimer_small,small_sparse,geometry_only,forward_energy,20,model_total_ms,2.9169858898967505,2,1
dimer_small,small_sparse,geometry_only,forward_energy,21,edge_pair_vec_select_ms,0.009452924132347107,2,1
dimer_small,small_sparse,geometry_only,forward_energy,21,edge_length_norm_ms,0.011977972462773323,2,1
dimer_small,small_sparse,geometry_only,forward_energy,21,radial_basis_cutoff_ms,0.07902504876255989,2,1
dimer_small,small_sparse,geometry_only,forward_energy,21,spherical_harmonics_ms,0.07769092917442322,2,1
dimer_small,small_sparse,geometry_only,forward_energy,21,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,21,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,21,edge_attr_expand_ms,0.009049195796251297,2,1
dimer_small,small_sparse,geometry_only,forward_energy,21,edge_attr_sign_ms,0.017770100384950638,2,1
dimer_small,small_sparse,geometry_only,forward_energy,21,conv_weight_nn_ms,0.21541910246014595,2,1
dimer_small,small_sparse,geometry_only,forward_energy,21,conv_weight_expand_ms,0.03320490941405296,2,1
dimer_small,small_sparse,geometry_only,forward_energy,21,conv_src_gather_ms,0.02441997639834881,2,1
dimer_small,small_sparse,geometry_only,forward_energy,21,conv_message_tp_ms,0.5981782451272011,2,1
dimer_small,small_sparse,geometry_only,forward_energy,21,conv_message_gather_ms,0.10651885531842709,2,1
dimer_small,small_sparse,geometry_only,forward_energy,21,model_total_ms,2.9608020558953285,2,1
dimer_small,small_sparse,geometry_only,forward_energy,22,edge_pair_vec_select_ms,0.009468989446759224,2,1
dimer_small,small_sparse,geometry_only,forward_energy,22,edge_length_norm_ms,0.012320932000875473,2,1
dimer_small,small_sparse,geometry_only,forward_energy,22,radial_basis_cutoff_ms,0.07956894114613533,2,1
dimer_small,small_sparse,geometry_only,forward_energy,22,spherical_harmonics_ms,0.07917499169707298,2,1
dimer_small,small_sparse,geometry_only,forward_energy,22,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,22,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,22,edge_attr_expand_ms,0.009349081665277481,2,1
dimer_small,small_sparse,geometry_only,forward_energy,22,edge_attr_sign_ms,0.018342863768339157,2,1
dimer_small,small_sparse,geometry_only,forward_energy,22,conv_weight_nn_ms,0.21770689636468887,2,1
dimer_small,small_sparse,geometry_only,forward_energy,22,conv_weight_expand_ms,0.032212818041443825,2,1
dimer_small,small_sparse,geometry_only,forward_energy,22,conv_src_gather_ms,0.02418900839984417,2,1
dimer_small,small_sparse,geometry_only,forward_energy,22,conv_message_tp_ms,0.5792751908302307,2,1
dimer_small,small_sparse,geometry_only,forward_energy,22,conv_message_gather_ms,0.10568019933998585,2,1
dimer_small,small_sparse,geometry_only,forward_energy,22,model_total_ms,2.9538990929722786,2,1
dimer_small,small_sparse,geometry_only,forward_energy,23,edge_pair_vec_select_ms,0.013178912922739983,2,1
dimer_small,small_sparse,geometry_only,forward_energy,23,edge_length_norm_ms,0.024850014597177505,2,1
dimer_small,small_sparse,geometry_only,forward_energy,23,radial_basis_cutoff_ms,0.08508586324751377,2,1
dimer_small,small_sparse,geometry_only,forward_energy,23,spherical_harmonics_ms,0.07936800830066204,2,1
dimer_small,small_sparse,geometry_only,forward_energy,23,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,23,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,23,edge_attr_expand_ms,0.009106937795877457,2,1
dimer_small,small_sparse,geometry_only,forward_energy,23,edge_attr_sign_ms,0.017524929717183113,2,1
dimer_small,small_sparse,geometry_only,forward_energy,23,conv_weight_nn_ms,0.2150009386241436,2,1
dimer_small,small_sparse,geometry_only,forward_energy,23,conv_weight_expand_ms,0.032209791243076324,2,1
dimer_small,small_sparse,geometry_only,forward_energy,23,conv_src_gather_ms,0.02394174225628376,2,1
dimer_small,small_sparse,geometry_only,forward_energy,23,conv_message_tp_ms,0.5890082102268934,2,1
dimer_small,small_sparse,geometry_only,forward_energy,23,conv_message_gather_ms,0.10718614794313908,2,1
dimer_small,small_sparse,geometry_only,forward_energy,23,model_total_ms,2.9148308094590902,2,1
dimer_small,small_sparse,geometry_only,forward_energy,24,edge_pair_vec_select_ms,0.009346986189484596,2,1
dimer_small,small_sparse,geometry_only,forward_energy,24,edge_length_norm_ms,0.01226598396897316,2,1
dimer_small,small_sparse,geometry_only,forward_energy,24,radial_basis_cutoff_ms,0.08163205347955227,2,1
dimer_small,small_sparse,geometry_only,forward_energy,24,spherical_harmonics_ms,0.07975101470947266,2,1
dimer_small,small_sparse,geometry_only,forward_energy,24,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,24,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,24,edge_attr_expand_ms,0.009249197319149971,2,1
dimer_small,small_sparse,geometry_only,forward_energy,24,edge_attr_sign_ms,0.018284888938069344,2,1
dimer_small,small_sparse,geometry_only,forward_energy,24,conv_weight_nn_ms,0.21462002769112587,2,1
dimer_small,small_sparse,geometry_only,forward_energy,24,conv_weight_expand_ms,0.03252830356359482,2,1
dimer_small,small_sparse,geometry_only,forward_energy,24,conv_src_gather_ms,0.025072135031223297,2,1
dimer_small,small_sparse,geometry_only,forward_energy,24,conv_message_tp_ms,0.5821920931339264,2,1
dimer_small,small_sparse,geometry_only,forward_energy,24,conv_message_gather_ms,0.10715541429817677,2,1
dimer_small,small_sparse,geometry_only,forward_energy,24,model_total_ms,2.970062894746661,2,1
dimer_small,small_sparse,geometry_only,forward_energy,25,edge_pair_vec_select_ms,0.009502051398158073,2,1
dimer_small,small_sparse,geometry_only,forward_energy,25,edge_length_norm_ms,0.011936062946915627,2,1
dimer_small,small_sparse,geometry_only,forward_energy,25,radial_basis_cutoff_ms,0.08069491013884544,2,1
dimer_small,small_sparse,geometry_only,forward_energy,25,spherical_harmonics_ms,0.08865282870829105,2,1
dimer_small,small_sparse,geometry_only,forward_energy,25,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,25,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,25,edge_attr_expand_ms,0.009156065061688423,2,1
dimer_small,small_sparse,geometry_only,forward_energy,25,edge_attr_sign_ms,0.01788209192454815,2,1
dimer_small,small_sparse,geometry_only,forward_energy,25,conv_weight_nn_ms,0.21572690457105637,2,1
dimer_small,small_sparse,geometry_only,forward_energy,25,conv_weight_expand_ms,0.032259151339530945,2,1
dimer_small,small_sparse,geometry_only,forward_energy,25,conv_src_gather_ms,0.024451175704598427,2,1
dimer_small,small_sparse,geometry_only,forward_energy,25,conv_message_tp_ms,0.5913067143410444,2,1
dimer_small,small_sparse,geometry_only,forward_energy,25,conv_message_gather_ms,0.10826671496033669,2,1
dimer_small,small_sparse,geometry_only,forward_energy,25,model_total_ms,2.947265049442649,2,1
dimer_small,small_sparse,geometry_only,forward_energy,26,edge_pair_vec_select_ms,0.009485986083745956,2,1
dimer_small,small_sparse,geometry_only,forward_energy,26,edge_length_norm_ms,0.011943979188799858,2,1
dimer_small,small_sparse,geometry_only,forward_energy,26,radial_basis_cutoff_ms,0.0829789787530899,2,1
dimer_small,small_sparse,geometry_only,forward_energy,26,spherical_harmonics_ms,0.08072401396930218,2,1
dimer_small,small_sparse,geometry_only,forward_energy,26,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,26,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,26,edge_attr_expand_ms,0.009217998012900352,2,1
dimer_small,small_sparse,geometry_only,forward_energy,26,edge_attr_sign_ms,0.017978018149733543,2,1
dimer_small,small_sparse,geometry_only,forward_energy,26,conv_weight_nn_ms,0.21386472508311272,2,1
dimer_small,small_sparse,geometry_only,forward_energy,26,conv_weight_expand_ms,0.032434938475489616,2,1
dimer_small,small_sparse,geometry_only,forward_energy,26,conv_src_gather_ms,0.023925909772515297,2,1
dimer_small,small_sparse,geometry_only,forward_energy,26,conv_message_tp_ms,0.5842079408466816,2,1
dimer_small,small_sparse,geometry_only,forward_energy,26,conv_message_gather_ms,0.10617426596581936,2,1
dimer_small,small_sparse,geometry_only,forward_energy,26,model_total_ms,2.940593985840678,2,1
dimer_small,small_sparse,geometry_only,forward_energy,27,edge_pair_vec_select_ms,0.009451992809772491,2,1
dimer_small,small_sparse,geometry_only,forward_energy,27,edge_length_norm_ms,0.01216190867125988,2,1
dimer_small,small_sparse,geometry_only,forward_energy,27,radial_basis_cutoff_ms,0.08032890036702156,2,1
dimer_small,small_sparse,geometry_only,forward_energy,27,spherical_harmonics_ms,0.0784930307418108,2,1
dimer_small,small_sparse,geometry_only,forward_energy,27,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,27,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,27,edge_attr_expand_ms,0.009124865755438805,2,1
dimer_small,small_sparse,geometry_only,forward_energy,27,edge_attr_sign_ms,0.017887912690639496,2,1
dimer_small,small_sparse,geometry_only,forward_energy,27,conv_weight_nn_ms,0.21576392464339733,2,1
dimer_small,small_sparse,geometry_only,forward_energy,27,conv_weight_expand_ms,0.03229384310543537,2,1
dimer_small,small_sparse,geometry_only,forward_energy,27,conv_src_gather_ms,0.024712877348065376,2,1
dimer_small,small_sparse,geometry_only,forward_energy,27,conv_message_tp_ms,0.6067170761525631,2,1
dimer_small,small_sparse,geometry_only,forward_energy,27,conv_message_gather_ms,0.10673701763153076,2,1
dimer_small,small_sparse,geometry_only,forward_energy,27,model_total_ms,2.9282518662512302,2,1
dimer_small,small_sparse,geometry_only,forward_energy,28,edge_pair_vec_select_ms,0.009392155334353447,2,1
dimer_small,small_sparse,geometry_only,forward_energy,28,edge_length_norm_ms,0.012472039088606834,2,1
dimer_small,small_sparse,geometry_only,forward_energy,28,radial_basis_cutoff_ms,0.0810620840638876,2,1
dimer_small,small_sparse,geometry_only,forward_energy,28,spherical_harmonics_ms,0.0795281957834959,2,1
dimer_small,small_sparse,geometry_only,forward_energy,28,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,28,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,28,edge_attr_expand_ms,0.009230105206370354,2,1
dimer_small,small_sparse,geometry_only,forward_energy,28,edge_attr_sign_ms,0.01832912676036358,2,1
dimer_small,small_sparse,geometry_only,forward_energy,28,conv_weight_nn_ms,0.22829999215900898,2,1
dimer_small,small_sparse,geometry_only,forward_energy,28,conv_weight_expand_ms,0.03627012483775616,2,1
dimer_small,small_sparse,geometry_only,forward_energy,28,conv_src_gather_ms,0.024340813979506493,2,1
dimer_small,small_sparse,geometry_only,forward_energy,28,conv_message_tp_ms,0.5894701462239027,2,1
dimer_small,small_sparse,geometry_only,forward_energy,28,conv_message_gather_ms,0.10754214599728584,2,1
dimer_small,small_sparse,geometry_only,forward_energy,28,model_total_ms,3.0351600144058466,2,1
dimer_small,small_sparse,geometry_only,forward_energy,29,edge_pair_vec_select_ms,0.009710900485515594,2,1
dimer_small,small_sparse,geometry_only,forward_energy,29,edge_length_norm_ms,0.01226901076734066,2,1
dimer_small,small_sparse,geometry_only,forward_energy,29,radial_basis_cutoff_ms,0.08172215893864632,2,1
dimer_small,small_sparse,geometry_only,forward_energy,29,spherical_harmonics_ms,0.07879617623984814,2,1
dimer_small,small_sparse,geometry_only,forward_energy,29,edge_length_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,29,edge_embedding_expand_ms,0.0,2,1
dimer_small,small_sparse,geometry_only,forward_energy,29,edge_attr_expand_ms,0.00903615728020668,2,1
dimer_small,small_sparse,geometry_only,forward_energy,29,edge_attr_sign_ms,0.01836102455854416,2,1
dimer_small,small_sparse,geometry_only,forward_energy,29,conv_weight_nn_ms,0.21882378496229649,2,1
dimer_small,small_sparse,geometry_only,forward_energy,29,conv_weight_expand_ms,0.032797921448946,2,1
dimer_small,small_sparse,geometry_only,forward_energy,29,conv_src_gather_ms,0.03806198947131634,2,1
dimer_small,small_sparse,geometry_only,forward_energy,29,conv_message_tp_ms,0.6193139124661684,2,1
dimer_small,small_sparse,geometry_only,forward_energy,29,conv_message_gather_ms,0.10859291069209576,2,1
dimer_small,small_sparse,geometry_only,forward_energy,29,model_total_ms,2.96002603136003,2,1
bulk_small,small_dense,baseline,forward_energy,0,edge_pair_vec_select_ms,0.0,960,0
bulk_small,small_dense,baseline,forward_energy,0,edge_length_norm_ms,0.014766119420528412,960,0
bulk_small,small_dense,baseline,forward_energy,0,radial_basis_cutoff_ms,0.08346093818545341,960,0
bulk_small,small_dense,baseline,forward_energy,0,spherical_harmonics_ms,0.09397696703672409,960,0
bulk_small,small_dense,baseline,forward_energy,0,edge_length_expand_ms,0.0,960,0
bulk_small,small_dense,baseline,forward_energy,0,edge_embedding_expand_ms,0.0,960,0
bulk_small,small_dense,baseline,forward_energy,0,edge_attr_expand_ms,0.0,960,0
bulk_small,small_dense,baseline,forward_energy,0,edge_attr_sign_ms,0.0,960,0
bulk_small,small_dense,baseline,forward_energy,0,conv_weight_nn_ms,0.3578739706426859,960,0
bulk_small,small_dense,baseline,forward_energy,0,conv_weight_expand_ms,0.0,960,0
bulk_small,small_dense,baseline,forward_energy,0,conv_src_gather_ms,0.1014352310448885,960,0
bulk_small,small_dense,baseline,forward_energy,0,conv_message_tp_ms,0.6904271431267262,960,0
bulk_small,small_dense,baseline,forward_energy,0,conv_message_gather_ms,0.12376275844871998,960,0
bulk_small,small_dense,baseline,forward_energy,0,model_total_ms,3.2136449590325356,960,0
bulk_small,small_dense,baseline,forward_energy,1,edge_pair_vec_select_ms,0.0,960,0
bulk_small,small_dense,baseline,forward_energy,1,edge_length_norm_ms,0.013557029888033867,960,0
bulk_small,small_dense,baseline,forward_energy,1,radial_basis_cutoff_ms,0.10325992479920387,960,0
