dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,10,-26967.5703125,0.0,2.0265579223632812e-06,3.026650574611267e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,11,-26967.5703125,0.0,1.5497207641601562e-06,3.5292691791255493e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,12,-26967.5703125,0.0,1.430511474609375e-06,2.6177556833317794e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,13,-26967.5703125,0.0,2.2649765014648438e-06,3.1458006333195954e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,14,-26967.5703125,0.0,1.5497207641601562e-06,3.214393302641838e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,15,-26967.5703125,0.0,2.1457672119140625e-06,2.819985525093216e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,16,-26967.5703125,0.0,1.9073486328125e-06,3.1883755013950577e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,17,-26967.5703125,0.0,2.2649765014648438e-06,3.665567476218712e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,18,-26967.5703125,0.0,2.384185791015625e-06,3.7161248656047974e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,19,-26967.5703125,0.0,2.5033950805664062e-06,3.926928968667198e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,20,-26967.5703125,0.0,2.1457672119140625e-06,3.154079024625389e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,21,-26967.5703125,0.0,1.6689300537109375e-06,3.215575929971237e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,22,-26967.5703125,0.0,1.430511474609375e-06,2.890943449074257e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,23,-26967.5703125,0.0,1.5497207641601562e-06,3.549373843725334e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,24,-26967.5703125,0.0,1.9073486328125e-06,3.4790070913004456e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,25,-26967.5703125,0.0,2.1457672119140625e-06,3.473980996204773e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,26,-26967.5703125,0.0,2.5033950805664062e-06,3.4479631949579925e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,27,-26967.5703125,0.0,1.430511474609375e-06,2.7176878347745514e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,28,-26967.5703125,0.0,2.2649765014648438e-06,3.1596965754943085e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,29,-26967.5703125,0.0,1.5497207641601562e-06,2.861377765839279e-07,2,30,cuda,geometry_only
