dataset,sample_id,natoms,case,stage,time_ms,calls,load
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,0_convolution.aggregation_ms,0.0618569902144372,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,0_convolution.denominator_ms,0.0104879727587103,1.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,0_convolution.edge_src_gather_ms,0.0150990090332925,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,0_convolution.message_tp_ms,2.7109839720651507,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,0_convolution.weight_nn_ms,0.0988399842754006,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,1_convolution.aggregation_ms,0.1795329735614359,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,1_convolution.denominator_ms,0.0116010196506977,1.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,1_convolution.edge_src_gather_ms,0.026608002372086,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,1_convolution.message_tp_ms,12.726667046081277,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,1_convolution.weight_nn_ms,0.107650994323194,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,2_convolution.aggregation_ms,0.2837619977071881,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,2_convolution.denominator_ms,0.0137999886646866,1.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,2_convolution.edge_src_gather_ms,0.0367549946531653,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,2_convolution.message_tp_ms,22.580573975574225,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,2_convolution.weight_nn_ms,0.1250460045412182,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,3_convolution.aggregation_ms,0.3180219791829586,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,3_convolution.denominator_ms,0.0145929516293108,1.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,3_convolution.edge_src_gather_ms,0.0388420303352177,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,3_convolution.message_tp_ms,23.79800903145224,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,3_convolution.weight_nn_ms,0.1324220211245119,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,4_convolution.aggregation_ms,0.0559620093554258,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,4_convolution.denominator_ms,0.0105569488368928,1.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,4_convolution.edge_src_gather_ms,0.0251249875873327,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,4_convolution.message_tp_ms,3.0370159656740725,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,4_convolution.weight_nn_ms,0.0880649895407259,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,edge_embedding.cutoff_ms,0.0849220086820423,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,edge_embedding.edge_length_norm_ms,0.0225570402108132,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,edge_embedding.radial_basis_ms,0.0653860042802989,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,edge_embedding.radial_combine_ms,0.0092590344138443,1.0,28256.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,edge_embedding.spherical_harmonics_ms,0.3074260312132537,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,top_force_output_ms,42.94010199373588,1.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,top_input_embedding_ms,0.9599569602869452,3.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,top_interaction_other_ms,60.71207200875506,25.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_baseline,top_readout_ms,2.826027979608625,4.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.denominator_ms,0.0096629955805838,1.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.forward_aggregation_ms,0.0501849572174251,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.forward_dst_index_ms,0.0076889991760253,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.forward_filter_gather_ms,0.0077090226113796,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.forward_message_tp_ms,0.1430910197086632,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.forward_src_gather_ms,0.00990298576653,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.forward_src_index_ms,0.0128110405057668,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.reverse_aggregation_ms,0.0425740145146846,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.reverse_dst_index_ms,0.0078369630500674,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.reverse_filter_gather_ms,0.007730966899544,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.reverse_message_tp_ms,0.127046019770205,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.reverse_src_gather_ms,0.0091900001280009,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.reverse_src_index_ms,0.0093820272013545,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.reverse_weight_select_ms,0.0119690084829926,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,0_convolution.weight_nn_ms,0.0968899694271385,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.denominator_ms,0.0106109655462205,1.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.forward_aggregation_ms,0.0798050314188003,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.forward_dst_index_ms,0.0077839940786361,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.forward_filter_gather_ms,0.0083239865489304,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.forward_message_tp_ms,0.9076310088858008,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.forward_src_gather_ms,0.014876015484333,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.forward_src_index_ms,0.012108008377254,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.reverse_aggregation_ms,0.0831640209071338,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.reverse_dst_index_ms,0.0075079733505845,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.reverse_filter_gather_ms,0.0081349862739443,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.reverse_message_tp_ms,0.8771769935265183,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.reverse_src_gather_ms,0.0141439959406852,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.reverse_src_index_ms,0.0098620075732469,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.reverse_weight_select_ms,0.0329429749399423,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,1_convolution.weight_nn_ms,0.0999849871732294,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.denominator_ms,0.0122420024126768,1.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.forward_aggregation_ms,0.159593007992953,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.forward_dst_index_ms,0.0078110024333,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.forward_filter_gather_ms,0.0085699721239507,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.forward_message_tp_ms,1.635816995985806,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.forward_src_gather_ms,0.0194439780898392,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.forward_src_index_ms,0.0155289890244603,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.reverse_aggregation_ms,0.1632339553907513,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.reverse_dst_index_ms,0.0075079733505845,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.reverse_filter_gather_ms,0.0083179911598563,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.reverse_message_tp_ms,1.619672984816134,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.reverse_src_gather_ms,0.0184029922820627,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.reverse_src_index_ms,0.0099340104497969,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.reverse_weight_select_ms,0.041067018173635,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,2_convolution.weight_nn_ms,0.1068059937097132,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.denominator_ms,0.0127879902720451,1.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.forward_aggregation_ms,0.1868220278993249,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.forward_dst_index_ms,0.0079559977166354,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.forward_filter_gather_ms,0.0081019825302064,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.forward_message_tp_ms,1.7315049772150817,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.forward_src_gather_ms,0.0205659889616072,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.forward_src_index_ms,0.012634031008929,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.reverse_aggregation_ms,0.2752939471974969,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.reverse_dst_index_ms,0.0074579729698598,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.reverse_filter_gather_ms,0.0080530298873782,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.reverse_message_tp_ms,1.714051002636552,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.reverse_src_gather_ms,0.0205359538085758,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.reverse_src_index_ms,0.0102220219559967,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.reverse_weight_select_ms,0.0426030019298195,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,3_convolution.weight_nn_ms,0.1109139993786811,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.denominator_ms,0.0096589792519807,1.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.forward_aggregation_ms,0.0398530391976237,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.forward_dst_index_ms,0.0077729928307235,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.forward_filter_gather_ms,0.0082739861682057,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.forward_message_tp_ms,0.1695009996183216,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.forward_src_gather_ms,0.0146090169437229,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.forward_src_index_ms,0.0118570169433951,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.reverse_aggregation_ms,0.0394330127164721,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.reverse_dst_index_ms,0.0086629879660904,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.reverse_filter_gather_ms,0.0083870254456996,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.reverse_message_tp_ms,0.1542730024084448,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.reverse_src_gather_ms,0.0141520285978913,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.reverse_src_index_ms,0.0089809764176607,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.reverse_weight_select_ms,0.0097510055638849,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,4_convolution.weight_nn_ms,0.0909160007722675,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,edge_embedding.cutoff_ms,0.0871779629960656,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,edge_embedding.edge_attr_expand_ms,0.0078069861046969,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,edge_embedding.edge_attr_sign_apply_ms,0.0081139733083546,1.0,56512.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,edge_embedding.edge_embedding_expand_ms,0.0090710236690938,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,edge_embedding.edge_length_expand_ms,0.0139279873110353,1.0,3532.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,edge_embedding.edge_length_norm_ms,0.0210279831662774,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,edge_embedding.pair_vec_select_ms,0.0164150260388851,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,edge_embedding.radial_basis_ms,0.0418630079366266,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,edge_embedding.radial_combine_ms,0.0093670096248388,1.0,14128.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,edge_embedding.reverse_sign_ms,0.0235779443755745,1.0,56512.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,edge_embedding.spherical_harmonics_ms,0.3013400128111243,1.0,1766.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,top_force_output_ms,39.9555719923228,1.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,top_input_embedding_ms,1.2842240394093096,3.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,top_interaction_other_ms,61.85611500404775,25.0,0.0
md22_stachyose,md22_stachyose_10546,87,e3nn_pair_full,top_readout_ms,2.790041035041213,4.0,0.0
ani1x,ani1x-release_416625,63,e3nn_baseline,0_convolution.aggregation_ms,0.0535720027983188,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,0_convolution.denominator_ms,0.0102759804576635,1.0,0.0
ani1x,ani1x-release_416625,63,e3nn_baseline,0_convolution.edge_src_gather_ms,0.0149490078911185,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,0_convolution.message_tp_ms,2.693490998353809,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,0_convolution.weight_nn_ms,0.0922399922274053,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,1_convolution.aggregation_ms,0.0914200209081173,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,1_convolution.denominator_ms,0.0110009568743407,1.0,0.0
ani1x,ani1x-release_416625,63,e3nn_baseline,1_convolution.edge_src_gather_ms,0.0203390372917056,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,1_convolution.message_tp_ms,12.24237703718245,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,1_convolution.weight_nn_ms,0.0958659802563488,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,2_convolution.aggregation_ms,0.1796249998733401,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,2_convolution.denominator_ms,0.0122059718705713,1.0,0.0
ani1x,ani1x-release_416625,63,e3nn_baseline,2_convolution.edge_src_gather_ms,0.0266730203293263,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,2_convolution.message_tp_ms,22.155887039843947,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,2_convolution.weight_nn_ms,0.106646039057523,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,3_convolution.aggregation_ms,0.2051900373771786,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,3_convolution.denominator_ms,0.0129530089907348,1.0,0.0
ani1x,ani1x-release_416625,63,e3nn_baseline,3_convolution.edge_src_gather_ms,0.0284879934042692,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,3_convolution.message_tp_ms,23.11732398811728,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,3_convolution.weight_nn_ms,0.1122240209951996,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,4_convolution.aggregation_ms,0.0441540032625198,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,4_convolution.denominator_ms,0.0099699827842414,1.0,0.0
ani1x,ani1x-release_416625,63,e3nn_baseline,4_convolution.edge_src_gather_ms,0.0187919940799474,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,4_convolution.message_tp_ms,3.0216010054573417,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,4_convolution.weight_nn_ms,0.0854870304465293,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,edge_embedding.cutoff_ms,0.0871460069902241,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,edge_embedding.edge_length_norm_ms,0.0225069816224277,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,edge_embedding.radial_basis_ms,0.0398599659092724,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,edge_embedding.radial_combine_ms,0.0088830129243433,1.0,16064.0
ani1x,ani1x-release_416625,63,e3nn_baseline,edge_embedding.spherical_harmonics_ms,0.2788429846987128,1.0,2008.0
ani1x,ani1x-release_416625,63,e3nn_baseline,top_force_output_ms,27.40671200444922,1.0,0.0
ani1x,ani1x-release_416625,63,e3nn_baseline,top_input_embedding_ms,0.9437869885005056,3.0,0.0
ani1x,ani1x-release_416625,63,e3nn_baseline,top_interaction_other_ms,60.7728257891722,25.0,0.0
ani1x,ani1x-release_416625,63,e3nn_baseline,top_readout_ms,2.788010926451534,4.0,0.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.denominator_ms,0.0097629963420331,1.0,0.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.forward_aggregation_ms,0.0450059887953102,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.forward_dst_index_ms,0.0078090233728289,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.forward_filter_gather_ms,0.007776019629091,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.forward_message_tp_ms,0.1423180219717323,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.forward_src_gather_ms,0.0096770236268639,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.forward_src_index_ms,0.0131590059027075,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.reverse_aggregation_ms,0.0400369754061102,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.reverse_dst_index_ms,0.0079929595813155,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.reverse_filter_gather_ms,0.0078399898484349,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.reverse_message_tp_ms,0.1235749805346131,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.reverse_src_gather_ms,0.0091299880295991,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.reverse_src_index_ms,0.0094400020316243,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.reverse_weight_select_ms,0.0100280158221721,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,0_convolution.weight_nn_ms,0.0981069752015173,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.denominator_ms,0.0107020023278892,1.0,0.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.forward_aggregation_ms,0.0591979478485882,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.forward_dst_index_ms,0.0077849836088716,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.forward_filter_gather_ms,0.0078300363384187,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.forward_message_tp_ms,0.8324809605255723,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.forward_src_gather_ms,0.0118910102173686,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.forward_src_index_ms,0.0121180200949311,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.reverse_aggregation_ms,0.0619709608145058,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.reverse_dst_index_ms,0.0072639668360352,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.reverse_filter_gather_ms,0.0082399928942322,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.reverse_message_tp_ms,0.8098119869828224,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.reverse_src_gather_ms,0.0115830334834754,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.reverse_src_index_ms,0.0098590389825403,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.reverse_weight_select_ms,0.0224380055442452,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,1_convolution.weight_nn_ms,0.0965410144999623,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.denominator_ms,0.0114120193757116,1.0,0.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.forward_aggregation_ms,0.0812149955891072,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.forward_dst_index_ms,0.0078440061770379,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.forward_filter_gather_ms,0.0081839971244335,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.forward_message_tp_ms,1.464577973820269,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.forward_src_gather_ms,0.0145109952427446,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.forward_src_index_ms,0.0122840283438563,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.reverse_aggregation_ms,0.0863439636304974,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.reverse_dst_index_ms,0.0075149582698941,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.reverse_filter_gather_ms,0.0081880134530365,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.reverse_message_tp_ms,1.529037021100521,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.reverse_src_gather_ms,0.0143040088005363,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.reverse_src_index_ms,0.0100219622254371,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.reverse_weight_select_ms,0.0323549611493945,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,2_convolution.weight_nn_ms,0.0977749587036669,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.denominator_ms,0.0119479955174028,1.0,0.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.forward_aggregation_ms,0.0928260269574821,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.forward_dst_index_ms,0.0077100121416151,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.forward_filter_gather_ms,0.0083320192061364,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.forward_message_tp_ms,1.5415610396303236,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.forward_src_gather_ms,0.01521100057289,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.forward_src_index_ms,0.01229700865224,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.reverse_aggregation_ms,0.1052709994837641,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.reverse_dst_index_ms,0.0076119904406368,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.reverse_filter_gather_ms,0.008339004125446,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.reverse_message_tp_ms,1.6731549985706806,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.reverse_src_gather_ms,0.0154109438881278,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.reverse_src_index_ms,0.0099319731816649,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.reverse_weight_select_ms,0.0353450304828584,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,3_convolution.weight_nn_ms,0.0988440006040036,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,4_convolution.denominator_ms,0.0091699766926467,1.0,0.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,4_convolution.forward_aggregation_ms,0.0398189877159893,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,4_convolution.forward_dst_index_ms,0.0076210126280784,1.0,1004.0
ani1x,ani1x-release_416625,63,e3nn_pair_full,4_convolution.forward_filter_gather_ms,0.0081000034697353,1.0,1004.0
